trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2021_T00064,2021-02-28 13:11:32.050816,MSFT,645.19,20,B0014,S0065
2021_T00220,2021-02-28 14:21:00.782310,AAPL,400.12,212,B0065,S0031
2021_T00360,2021-03-01 19:42:39.886635,MSFT,148.99,81,B0091,S0043
2021_T00324,2021-03-01 21:15:42.416150,TSLA,1042.54,448,B0027,S0096
2021_T00136,2021-03-02 12:47:52.275327,AAPL,392.4,244,B0026,S0008
2021_T00084,2021-03-02 16:12:51.402648,TSLA,235.95,860,B0066,S0089
2021_T00455,2021-03-03 00:51:25.096004,AMZN,1329.7,471,B0088,S0039
2021_T00153,2021-03-04 07:16:48.498613,AAPL,294.33,521,B0052,S0073
2021_T00086,2021-03-04 12:34:00.584966,TSLA,178.4,480,B0085,S0051
2021_T00052,2021-03-04 18:17:45.141210,MSFT,255.71,180,B0028,S0063
2021_T00378,2021-03-04 20:30:11.655726,TSLA,663.98,165,B0023,S0006
2021_T00432,2021-03-04 23:49:52.996486,MSFT,1411.73,704,B0087,S0046
2021_T00192,2021-03-05 00:34:56.248887,AMZN,578.32,625,B0067,S0075
2021_T00139,2021-03-05 11:48:11.381746,TSLA,105.84,804,B0006,S0038
2021_T00045,2021-03-06 00:13:14.305360,AMZN,1019.35,900,B0024,S0099
2021_T00102,2021-03-06 04:16:05.907239,MSFT,1386.02,838,B0091,S0024
2021_T00092,2021-03-06 06:03:46.663525,AAPL,1247.19,195,B0015,S0034
2021_T00135,2021-03-07 14:59:17.895690,AAPL,386.36,202,B0012,S0018
2021_T00271,2021-03-09 02:14:49.482889,TSLA,760.37,705,B0088,S0057
2021_T00241,2021-03-09 09:58:12.231296,AMZN,1246.01,216,B0080,S0026
2021_T00224,2021-03-09 16:39:40.611657,AMZN,574.02,216,B0058,S0046
2021_T00419,2021-03-10 02:22:21.737703,TSLA,297.26,65,B0027,S0021
2021_T00273,2021-03-12 07:32:52.881349,AAPL,1347.62,199,B0098,S0062
2021_T00217,2021-03-12 11:39:26.051023,GOOGL,571.08,235,B0053,S0019
2021_T00437,2021-03-14 05:30:37.455724,TSLA,449.78,209,B0065,S0021
2021_T00355,2021-03-14 12:40:55.784358,GOOGL,1026.63,756,B0047,S0035
2021_T00265,2021-03-15 11:57:57.548861,AMZN,158.49,414,B0039,S0056
2021_T00105,2021-03-16 11:09:16.334841,AMZN,1128.28,224,B0048,S0012
2021_T00395,2021-03-16 20:59:31.208048,MSFT,1305.56,771,B0021,S0090
2021_T00003,2021-03-17 00:53:51.312407,AAPL,781.17,912,B0032,S0087
2021_T00244,2021-03-17 08:19:40.074845,GOOGL,1201.9,683,B0061,S0010
2021_T00332,2021-03-19 06:10:20.575134,GOOGL,627.42,959,B0084,S0098
2021_T00091,2021-03-19 23:10:25.411285,AAPL,268.1,966,B0038,S0033
2021_T00213,2021-03-20 09:58:57.209402,AAPL,1226.54,955,B0069,S0080
2021_T00226,2021-03-20 12:16:22.438381,GOOGL,1308.21,66,B0084,S0092
2021_T00397,2021-03-20 23:51:08.648841,AAPL,1217.47,156,B0049,S0091
2021_T00008,2021-03-22 08:54:35.755014,TSLA,194.05,748,B0008,S0088
2021_T00130,2021-03-23 03:42:32.040998,GOOGL,848.84,646,B0022,S0097
2021_T00426,2021-03-23 16:31:38.289127,MSFT,443.58,108,B0099,S0063
2021_T00368,2021-03-23 20:05:23.525086,GOOGL,404.57,583,B0093,S0029
2021_T00014,2021-03-25 08:04:52.868286,AAPL,843.71,90,B0021,S0011
2021_T00046,2021-03-26 12:29:12.284020,MSFT,1439.1,451,B0057,S0078
2021_T00197,2021-03-27 03:53:54.407685,GOOGL,387.89,278,B0011,S0028
2021_T00137,2021-03-29 23:21:16.958131,AAPL,1445.84,687,B0053,S0001
2021_T00337,2021-03-30 00:14:23.170772,MSFT,296.11,814,B0017,S0092
2021_T00405,2021-03-30 04:07:49.842437,MSFT,862.32,897,B0030,S0071
2021_T00454,2021-03-31 08:11:01.541186,AAPL,1327.25,563,B0085,S0070
2021_T00372,2021-04-03 14:56:44.991211,AAPL,527.81,466,B0050,S0089
2021_T00347,2021-04-04 16:43:47.905869,GOOGL,817.55,166,B0004,S0056
2021_T00188,2021-04-05 08:22:33.158362,AAPL,850.37,33,B0020,S0062
2021_T00231,2021-04-06 05:53:50.078013,AMZN,224.47,664,B0095,S0067
2021_T00254,2021-04-07 09:39:02.404988,AAPL,457.71,263,B0015,S0050
2021_T00094,2021-04-08 05:19:45.938455,GOOGL,711.62,932,B0018,S0034
2021_T00207,2021-04-08 20:51:08.986266,MSFT,862.59,429,B0017,S0046
2021_T00035,2021-04-10 00:17:00.621136,AAPL,1070.83,15,B0080,S0071
2021_T00219,2021-04-10 01:07:19.827898,AAPL,953.95,987,B0094,S0029
2021_T00465,2021-04-11 10:30:00.763132,AAPL,898.24,484,B0010,S0060
2021_T00209,2021-04-11 22:09:34.660793,TSLA,257.12,656,B0055,S0042
2021_T00471,2021-04-13 12:05:54.508320,AMZN,276.77,623,B0088,S0009
2021_T00494,2021-04-14 04:47:53.893018,AMZN,334.1,150,B0001,S0003
2021_T00362,2021-04-14 06:54:45.545985,GOOGL,1299.38,509,B0039,S0070
2021_T00177,2021-04-14 14:10:53.198408,GOOGL,923.03,205,B0044,S0093
2021_T00472,2021-04-14 21:20:12.779200,GOOGL,1354.59,717,B0032,S0091
2021_T00387,2021-04-15 19:01:52.249002,TSLA,726.09,802,B0093,S0056
2021_T00082,2021-04-15 20:38:41.737881,AAPL,380.23,786,B0051,S0058
2021_T00095,2021-04-15 23:56:14.685410,TSLA,947.6,682,B0087,S0041
2021_T00293,2021-04-16 08:41:29.332322,AMZN,1349.09,136,B0038,S0075
2021_T00126,2021-04-16 14:39:56.221716,MSFT,1297.43,689,B0028,S0041
2021_T00163,2021-04-16 18:29:55.594929,TSLA,357.11,98,B0048,S0031
2021_T00370,2021-04-20 08:25:52.841243,GOOGL,607.26,261,B0096,S0004
2021_T00096,2021-04-21 00:11:43.229386,GOOGL,729.25,166,B0062,S0004
2021_T00080,2021-04-21 05:23:36.626577,AAPL,1111.1,487,B0066,S0031
2021_T00033,2021-04-21 18:08:18.014369,TSLA,1171.74,147,B0025,S0037
2021_T00146,2021-04-21 19:06:12.111698,AAPL,455.21,813,B0043,S0061
2021_T00356,2021-04-23 01:11:09.018714,GOOGL,1337.1,986,B0019,S0009
2021_T00042,2021-04-23 12:22:19.794868,AMZN,927.82,42,B0011,S0020
2021_T00429,2021-04-23 21:52:55.980885,GOOGL,1362.53,59,B0051,S0052
2021_T00171,2021-04-24 07:28:58.212150,AMZN,579.8,517,B0017,S0065
2021_T00280,2021-04-24 08:41:07.197641,MSFT,1475.06,223,B0062,S0048
2021_T00418,2021-04-25 05:22:48.932844,GOOGL,242.31,771,B0054,S0073
2021_T00067,2021-04-25 13:03:05.304520,GOOGL,458.46,351,B0044,S0093
2021_T00476,2021-04-27 05:11:11.802006,AAPL,847.4,665,B0044,S0069
2021_T00297,2021-04-27 23:14:32.039034,TSLA,1039.91,560,B0035,S0045
2021_T00190,2021-04-27 23:41:11.727444,TSLA,1206.11,968,B0090,S0052
2021_T00500,2021-04-28 15:54:09.534913,TSLA,183.64,343,B0002,S0004
2021_T00394,2021-04-29 19:24:48.624761,GOOGL,963.45,912,B0079,S0048
2021_T00357,2021-05-02 05:32:59.537801,AMZN,695.12,454,B0034,S0096
2021_T00477,2021-05-04 08:04:14.134243,GOOGL,468.05,566,B0034,S0047
2021_T00006,2021-05-04 10:28:49.260662,AAPL,1440.35,321,B0039,S0087
2021_T00077,2021-05-05 01:22:58.457867,MSFT,608.18,289,B0031,S0016
2021_T00142,2021-05-05 16:00:18.711649,AMZN,851.35,759,B0046,S0082
2021_T00361,2021-05-05 19:03:20.148113,AAPL,1456.17,720,B0092,S0047
2021_T00409,2021-05-06 03:30:57.967816,GOOGL,386.76,971,B0046,S0045
2021_T00451,2021-05-06 09:48:20.576005,TSLA,1269.07,520,B0015,S0058
2021_T00353,2021-05-07 21:41:23.811832,AAPL,1124.49,771,B0059,S0058
2021_T00259,2021-05-08 01:20:10.532983,GOOGL,323.66,573,B0071,S0029
2021_T00306,2021-05-08 16:54:28.213013,AAPL,508.64,684,B0016,S0089
2021_T00123,2021-05-08 18:13:09.125076,AMZN,209.51,719,B0031,S0090
2021_T00264,2021-05-09 03:42:10.056133,AMZN,354.23,680,B0059,S0041
2021_T00340,2021-05-09 09:50:36.890961,TSLA,1071.6,560,B0051,S0017
2021_T00257,2021-05-09 21:23:03.970031,AAPL,1078.13,851,B0028,S0007
2021_T00246,2021-05-10 13:31:48.227431,GOOGL,1349.67,803,B0010,S0011
2021_T00216,2021-05-11 16:33:19.925861,AMZN,812.98,190,B0073,S0068
2021_T00420,2021-05-13 01:13:14.575021,GOOGL,749.11,752,B0095,S0085
2021_T00100,2021-05-13 02:15:35.404469,GOOGL,317.15,672,B0005,S0028
2021_T00391,2021-05-13 05:02:02.424285,GOOGL,1114.94,837,B0054,S0054
2021_T00404,2021-05-14 02:52:33.209076,TSLA,446.67,675,B0089,S0055
2021_T00497,2021-05-14 07:22:39.357845,AAPL,1442.02,812,B0009,S0047
2021_T00087,2021-05-14 09:22:36.933221,GOOGL,1042.09,788,B0001,S0022
2021_T00335,2021-05-14 14:08:56.290741,AAPL,293.76,414,B0003,S0062
2021_T00182,2021-05-14 23:27:04.913689,AMZN,1396.17,373,B0067,S0085
2021_T00388,2021-05-15 14:38:43.640284,GOOGL,303.05,821,B0061,S0088
2021_T00428,2021-05-15 19:47:12.733393,MSFT,1103.29,708,B0018,S0070
2021_T00367,2021-05-18 10:22:40.389594,GOOGL,1063.97,287,B0044,S0052
2021_T00133,2021-05-19 00:56:56.500336,TSLA,169.75,9,B0069,S0038
2021_T00396,2021-05-19 05:11:40.714896,GOOGL,112.38,687,B0077,S0017
2021_T00098,2021-05-19 07:50:25.116747,GOOGL,704.5,5,B0079,S0080
2021_T00313,2021-05-20 14:19:59.199018,GOOGL,601.28,1,B0040,S0073
2021_T00412,2021-05-21 23:58:33.830239,TSLA,1267.63,359,B0055,S0050
2021_T00386,2021-05-23 04:34:49.370264,AAPL,1076.8,534,B0053,S0053
2021_T00373,2021-05-26 10:23:26.622071,AAPL,1250.2,160,B0035,S0053
2021_T00490,2021-05-26 10:51:51.218673,TSLA,693.04,873,B0078,S0093
2021_T00039,2021-05-27 14:44:58.508807,GOOGL,1077.93,925,B0007,S0013
2021_T00111,2021-05-28 02:45:22.886637,GOOGL,717.82,222,B0041,S0032
2021_T00023,2021-05-28 04:40:56.469563,TSLA,1261.56,814,B0066,S0042
2021_T00181,2021-05-30 01:45:36.627706,TSLA,365.83,74,B0024,S0043
2021_T00417,2021-05-31 09:45:30.926838,MSFT,996.25,25,B0007,S0047
2021_T00009,2021-05-31 17:10:14.610586,GOOGL,1033.28,794,B0026,S0089
2021_T00170,2021-06-01 15:58:20.212935,TSLA,1356.81,925,B0082,S0016
2021_T00112,2021-06-01 16:11:25.910158,AAPL,1408.84,505,B0087,S0014
2021_T00234,2021-06-01 18:38:23.716387,AMZN,115.17,138,B0013,S0079
2021_T00235,2021-06-02 07:33:53.422408,AAPL,1260.04,82,B0008,S0038
2021_T00375,2021-06-05 03:13:24.024660,GOOGL,1408.78,841,B0086,S0054
2021_T00463,2021-06-05 16:40:33.149688,AMZN,1351.86,402,B0021,S0016
2021_T00261,2021-06-09 03:52:47.845621,AMZN,472.4,329,B0023,S0004
2021_T00258,2021-06-09 21:37:12.065358,AAPL,796.24,483,B0042,S0005
2021_T00358,2021-06-10 20:38:51.290628,MSFT,944.56,164,B0049,S0023
2021_T00038,2021-06-11 11:29:59.777893,MSFT,275.0,449,B0049,S0067
2021_T00398,2021-06-13 22:55:51.099083,AAPL,897.96,55,B0052,S0048
2021_T00308,2021-06-15 17:14:36.377892,TSLA,651.46,106,B0020,S0078
2021_T00380,2021-06-16 11:57:57.997831,AMZN,1311.7,929,B0012,S0073
2021_T00106,2021-06-17 03:21:07.028488,GOOGL,980.37,235,B0029,S0096
2021_T00104,2021-06-17 19:47:56.887663,GOOGL,361.93,994,B0034,S0096
2021_T00346,2021-06-18 00:31:22.243836,AAPL,1279.91,976,B0024,S0064
2021_T00282,2021-06-18 09:22:11.493498,AMZN,292.64,61,B0048,S0093
2021_T00066,2021-06-18 12:29:34.024170,MSFT,119.83,256,B0035,S0024
2021_T00427,2021-06-19 10:24:11.662584,MSFT,1371.38,383,B0032,S0040
2021_T00205,2021-06-20 06:06:25.315744,AMZN,503.39,826,B0078,S0041
2021_T00272,2021-06-20 10:37:42.159596,AAPL,777.17,428,B0067,S0058
2021_T00305,2021-06-23 16:13:07.644003,MSFT,924.13,549,B0034,S0053
2021_T00168,2021-06-24 03:00:14.451931,TSLA,460.14,887,B0026,S0066
2021_T00447,2021-06-24 15:52:39.739452,AAPL,711.98,155,B0026,S0033
2021_T00199,2021-06-24 22:41:01.299892,AMZN,127.79,752,B0056,S0087
2021_T00466,2021-06-25 21:24:37.068882,GOOGL,1336.63,197,B0077,S0083
2021_T00333,2021-06-25 23:57:51.377768,AAPL,1110.1,357,B0055,S0031
2021_T00128,2021-06-26 09:48:10.960001,AAPL,1377.28,517,B0041,S0010
2021_T00351,2021-06-27 19:53:36.913642,AMZN,1289.42,958,B0087,S0013
2021_T00222,2021-06-29 10:11:16.103253,MSFT,263.29,658,B0026,S0021
2021_T00448,2021-06-30 02:21:43.851117,MSFT,292.81,703,B0074,S0042
2021_T00078,2021-06-30 16:58:29.278990,AMZN,772.18,514,B0099,S0067
2021_T00062,2021-06-30 20:59:57.192525,MSFT,1379.72,326,B0081,S0071
2021_T00148,2021-07-01 12:56:59.763603,AMZN,973.57,630,B0053,S0080
2021_T00425,2021-07-03 08:31:25.302105,MSFT,1487.22,786,B0025,S0015
2021_T00121,2021-07-03 14:09:56.071972,TSLA,1216.95,792,B0011,S0089
2021_T00122,2021-07-04 08:03:28.576060,AMZN,707.28,521,B0069,S0065
2021_T00167,2021-07-04 08:11:00.643844,GOOGL,919.29,716,B0015,S0084
2021_T00468,2021-07-04 09:17:56.350789,TSLA,840.81,835,B0077,S0035
2021_T00159,2021-07-05 19:40:38.644188,AAPL,334.62,331,B0081,S0069
2021_T00384,2021-07-05 23:05:58.970257,AAPL,1053.77,298,B0028,S0019
2021_T00379,2021-07-06 15:48:43.747740,MSFT,1009.08,227,B0079,S0069
2021_T00240,2021-07-07 01:50:24.999556,GOOGL,949.57,454,B0069,S0033
2021_T00232,2021-07-07 21:51:59.663597,GOOGL,585.14,540,B0065,S0036
2021_T00457,2021-07-08 23:15:43.188546,GOOGL,1459.72,465,B0080,S0097
2021_T00132,2021-07-10 03:49:39.473712,MSFT,198.56,932,B0034,S0030
2021_T00469,2021-07-10 22:19:36.837724,AAPL,393.45,995,B0086,S0029
2021_T00147,2021-07-11 17:44:59.504794,AAPL,619.5,224,B0075,S0001
2021_T00079,2021-07-11 22:13:10.822763,MSFT,927.95,805,B0017,S0065
2021_T00088,2021-07-13 18:30:37.179655,TSLA,401.09,570,B0081,S0097
2021_T00056,2021-07-14 13:20:06.047790,GOOGL,389.36,596,B0023,S0038
2021_T00138,2021-07-14 20:39:53.652028,AMZN,344.83,531,B0064,S0048
2021_T00145,2021-07-16 18:32:44.298840,GOOGL,1293.52,937,B0087,S0014
2021_T00290,2021-07-17 16:54:55.044849,AAPL,592.45,624,B0029,S0095
2021_T00319,2021-07-17 20:33:17.496962,AMZN,862.09,41,B0027,S0083
2021_T00156,2021-07-17 23:08:11.421792,AMZN,1054.33,404,B0002,S0053
2021_T00238,2021-07-18 02:11:27.247416,TSLA,457.91,13,B0006,S0069
2021_T00194,2021-07-18 10:54:57.719723,GOOGL,105.4,35,B0055,S0072
2021_T00278,2021-07-18 14:19:52.031709,MSFT,982.98,406,B0035,S0093
2021_T00152,2021-07-18 19:19:53.916797,AMZN,587.4,928,B0069,S0084
2021_T00467,2021-07-19 04:01:24.501043,AAPL,937.03,998,B0087,S0031
2021_T00161,2021-07-19 10:09:31.401689,AAPL,309.53,710,B0027,S0065
2021_T00300,2021-07-19 10:45:55.283373,MSFT,276.76,381,B0043,S0066
2021_T00165,2021-07-19 15:35:59.033262,GOOGL,1164.11,925,B0088,S0064
2021_T00325,2021-07-22 14:09:11.610830,AAPL,1226.93,962,B0017,S0044
2021_T00402,2021-07-23 02:58:31.869290,GOOGL,569.3,732,B0085,S0087
2021_T00228,2021-07-25 00:18:06.693392,MSFT,1292.44,160,B0081,S0037
2021_T00002,2021-07-25 13:04:40.368936,GOOGL,756.06,51,B0090,S0015
2021_T00479,2021-07-26 12:59:38.968892,TSLA,1486.91,685,B0063,S0049
2021_T00134,2021-07-26 23:05:00.608368,MSFT,1030.15,655,B0092,S0009
2021_T00462,2021-07-27 11:13:49.342330,MSFT,1301.6,412,B0018,S0066
2021_T00341,2021-07-28 12:48:15.042995,TSLA,1100.32,982,B0010,S0016
2021_T00230,2021-07-29 05:27:59.195810,AMZN,437.07,807,B0015,S0042
2021_T00342,2021-07-29 17:25:31.536724,GOOGL,904.59,438,B0060,S0014
2021_T00054,2021-07-29 18:11:48.708348,GOOGL,1439.14,950,B0012,S0064
2021_T00116,2021-07-30 18:04:46.778219,MSFT,218.61,652,B0005,S0096
2021_T00070,2021-07-31 09:27:09.146886,GOOGL,590.89,295,B0092,S0004
2021_T00400,2021-08-02 14:18:18.163870,GOOGL,1247.46,160,B0048,S0054
2021_T00410,2021-08-02 23:01:42.411904,AAPL,923.11,913,B0046,S0036
2021_T00295,2021-08-03 18:08:11.275459,MSFT,271.03,949,B0090,S0029
2021_T00291,2021-08-05 10:19:06.404051,AMZN,642.35,995,B0078,S0073
2021_T00176,2021-08-09 00:35:29.297806,MSFT,761.85,663,B0016,S0030
2021_T00022,2021-08-09 17:28:44.609153,TSLA,1055.73,205,B0029,S0027
2021_T00453,2021-08-10 00:54:48.157588,AAPL,937.6,135,B0037,S0089
2021_T00252,2021-08-10 04:16:59.141576,AMZN,912.28,597,B0012,S0013
2021_T00202,2021-08-10 15:56:26.052335,AMZN,981.75,565,B0029,S0037
2021_T00140,2021-08-11 01:32:01.134630,AMZN,170.83,490,B0069,S0095
2021_T00430,2021-08-11 04:56:32.484566,TSLA,1139.18,951,B0070,S0068
2021_T00334,2021-08-11 15:49:36.764838,TSLA,301.52,79,B0009,S0065
2021_T00011,2021-08-12 05:01:34.906772,GOOGL,1017.88,820,B0026,S0088
2021_T00381,2021-08-12 08:24:40.507780,GOOGL,361.05,218,B0046,S0050
2021_T00019,2021-08-15 02:44:07.010628,AMZN,522.63,816,B0044,S0082
2021_T00196,2021-08-15 04:12:09.986373,GOOGL,1238.14,182,B0018,S0084
2021_T00382,2021-08-16 00:56:52.237670,TSLA,1079.35,444,B0001,S0007
2021_T00478,2021-08-17 12:10:04.799500,AAPL,553.78,333,B0081,S0095
2021_T00262,2021-08-17 18:45:58.855873,AMZN,509.22,170,B0079,S0098
2021_T00488,2021-08-20 07:26:43.266661,TSLA,582.84,769,B0051,S0079
2021_T00005,2021-08-20 15:57:46.493839,AMZN,1295.47,116,B0061,S0078
2021_T00496,2021-08-21 11:38:51.808829,MSFT,345.35,285,B0071,S0023
2021_T00047,2021-08-21 21:32:39.977639,AAPL,1176.37,238,B0062,S0011
2021_T00025,2021-08-22 01:58:57.178728,GOOGL,1109.3,626,B0082,S0092
2021_T00158,2021-08-22 04:59:25.275100,AMZN,590.86,164,B0048,S0058
2021_T00431,2021-08-23 12:39:07.279221,GOOGL,593.28,48,B0094,S0045
2021_T00303,2021-08-24 17:43:06.718748,GOOGL,166.47,45,B0066,S0069
2021_T00251,2021-08-25 03:43:35.907533,GOOGL,240.36,420,B0084,S0095
2021_T00406,2021-08-25 06:14:11.206921,TSLA,498.4,272,B0069,S0009
2021_T00407,2021-08-26 12:43:43.716012,AMZN,206.72,184,B0019,S0087
2021_T00460,2021-08-26 16:55:03.475976,AMZN,441.28,637,B0093,S0015
2021_T00036,2021-08-26 21:53:50.745143,MSFT,297.93,963,B0072,S0069
2021_T00058,2021-08-31 10:19:06.745175,TSLA,942.15,486,B0010,S0047
2021_T00211,2021-08-31 21:13:29.579874,AAPL,805.91,565,B0070,S0066
2021_T00255,2021-08-31 23:37:50.599456,AMZN,759.0,929,B0086,S0063
2021_T00408,2021-09-01 18:43:13.659617,GOOGL,257.56,882,B0018,S0086
2021_T00481,2021-09-02 17:13:58.840165,MSFT,605.83,917,B0043,S0048
