trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2022_T00210,2022-02-15 15:33:54.513715,MSFT,189.58,984,B0058,S0058
2022_T00180,2022-02-18 22:34:45.003047,MSFT,234.11,492,B0024,S0049
2022_T00268,2022-02-20 07:06:30.926900,GOOGL,1375.77,445,B0098,S0042
2022_T00047,2022-02-20 09:49:05.664764,MSFT,165.08,409,B0037,S0046
2022_T00318,2022-02-20 18:43:32.630368,GOOGL,1435.46,356,B0033,S0057
2022_T00147,2022-02-21 05:34:18.900776,AMZN,600.65,742,B0050,S0012
2022_T00112,2022-02-21 20:22:50.330969,MSFT,1156.68,183,B0028,S0069
2022_T00029,2022-02-22 01:54:08.585770,GOOGL,1268.46,770,B0055,S0019
2022_T00432,2022-02-22 10:01:50.767093,MSFT,754.13,47,B0033,S0073
2022_T00201,2022-02-24 03:40:16.795284,MSFT,746.96,888,B0063,S0035
2022_T00233,2022-02-25 03:51:07.252696,TSLA,779.38,450,B0070,S0030
2022_T00214,2022-02-25 09:51:04.813411,AMZN,687.31,219,B0004,S0018
2022_T00113,2022-02-26 15:08:44.262652,AAPL,235.5,974,B0023,S0062
2022_T00393,2022-02-26 15:17:10.910209,GOOGL,1266.62,933,B0005,S0026
2022_T00270,2022-03-01 01:34:32.406421,AMZN,747.44,691,B0035,S0089
2022_T00135,2022-03-01 02:00:41.899300,AMZN,765.46,249,B0084,S0090
2022_T00009,2022-03-01 19:53:17.184248,AMZN,1353.48,605,B0083,S0034
2022_T00500,2022-03-01 21:41:15.418966,TSLA,1007.46,820,B0056,S0099
2022_T00191,2022-03-02 10:29:50.740024,TSLA,960.39,115,B0091,S0050
2022_T00226,2022-03-03 08:08:10.798915,AMZN,572.89,797,B0080,S0038
2022_T00054,2022-03-04 17:22:33.960432,MSFT,1225.19,966,B0055,S0017
2022_T00053,2022-03-04 18:21:42.463682,TSLA,1387.77,505,B0040,S0004
2022_T00154,2022-03-05 04:59:43.815687,MSFT,897.42,192,B0097,S0064
2022_T00321,2022-03-06 04:05:12.145394,AAPL,1407.44,321,B0099,S0018
2022_T00398,2022-03-07 12:52:34.125638,MSFT,421.94,283,B0043,S0051
2022_T00336,2022-03-10 18:27:50.243046,MSFT,1115.54,391,B0063,S0073
2022_T00490,2022-03-11 04:46:43.110568,AAPL,1178.96,735,B0081,S0078
2022_T00297,2022-03-13 19:37:24.745223,GOOGL,1025.98,307,B0074,S0039
2022_T00325,2022-03-15 04:37:45.409144,AAPL,942.66,956,B0010,S0071
2022_T00464,2022-03-15 19:43:18.214917,GOOGL,904.75,519,B0011,S0027
2022_T00022,2022-03-16 11:44:32.721550,MSFT,1031.61,698,B0035,S0058
2022_T00394,2022-03-17 16:13:44.180233,GOOGL,247.61,582,B0028,S0056
2022_T00410,2022-03-18 03:05:58.968677,MSFT,196.03,116,B0040,S0095
2022_T00396,2022-03-18 16:19:56.566876,GOOGL,1274.77,911,B0086,S0013
2022_T00334,2022-03-19 06:51:50.213945,AAPL,389.5,585,B0006,S0089
2022_T00068,2022-03-19 11:43:45.336846,GOOGL,750.09,934,B0017,S0081
2022_T00178,2022-03-19 16:24:47.707766,TSLA,310.01,482,B0048,S0052
2022_T00181,2022-03-20 01:40:51.686840,GOOGL,111.38,847,B0005,S0001
2022_T00324,2022-03-20 11:12:13.130183,AMZN,228.12,712,B0011,S0033
2022_T00247,2022-03-20 13:13:29.082946,AMZN,167.36,599,B0058,S0073
2022_T00065,2022-03-24 00:04:58.838174,GOOGL,1461.75,645,B0076,S0032
2022_T00351,2022-03-24 22:44:01.655900,TSLA,910.75,769,B0039,S0051
2022_T00104,2022-03-25 04:50:14.876785,AMZN,877.27,700,B0068,S0022
2022_T00285,2022-03-25 17:22:34.316566,TSLA,465.24,144,B0024,S0078
2022_T00375,2022-03-26 02:15:08.204726,AAPL,213.87,717,B0081,S0009
2022_T00160,2022-03-27 08:32:48.164751,MSFT,1037.61,614,B0078,S0044
2022_T00357,2022-03-27 10:38:26.620929,AAPL,1212.5,786,B0040,S0059
2022_T00386,2022-03-28 20:47:19.565621,AAPL,196.63,761,B0065,S0023
2022_T00024,2022-03-29 15:35:44.499145,MSFT,141.34,659,B0085,S0063
2022_T00381,2022-03-29 16:16:37.189756,GOOGL,1293.86,506,B0013,S0027
2022_T00011,2022-03-30 20:49:47.990064,AAPL,121.26,376,B0094,S0036
2022_T00016,2022-04-01 05:53:45.709050,AMZN,566.31,666,B0094,S0047
2022_T00126,2022-04-02 00:23:02.046842,MSFT,252.6,46,B0050,S0068
2022_T00319,2022-04-02 02:01:42.428887,TSLA,939.98,876,B0005,S0016
2022_T00060,2022-04-03 00:00:02.950170,TSLA,1131.84,277,B0081,S0029
2022_T00018,2022-04-03 02:13:09.330036,GOOGL,1347.25,563,B0060,S0094
2022_T00376,2022-04-03 10:53:50.359022,MSFT,373.2,139,B0077,S0005
2022_T00406,2022-04-03 16:47:18.331029,GOOGL,1186.86,258,B0044,S0001
2022_T00380,2022-04-04 11:29:33.519980,TSLA,1061.64,900,B0008,S0088
2022_T00167,2022-04-05 11:53:11.719687,GOOGL,1208.16,168,B0013,S0098
2022_T00142,2022-04-05 19:31:34.133186,GOOGL,541.04,144,B0035,S0042
2022_T00425,2022-04-07 05:38:28.179976,AMZN,1280.23,688,B0031,S0025
2022_T00269,2022-04-07 08:48:50.341077,MSFT,128.93,547,B0038,S0030
2022_T00248,2022-04-07 12:15:03.702634,TSLA,702.09,794,B0027,S0042
2022_T00219,2022-04-08 19:29:28.905905,AAPL,959.35,235,B0035,S0091
2022_T00075,2022-04-09 06:31:44.724912,GOOGL,1331.05,74,B0038,S0008
2022_T00333,2022-04-10 19:45:06.640121,MSFT,146.34,674,B0095,S0042
2022_T00467,2022-04-11 13:54:30.887606,AAPL,1049.83,933,B0028,S0099
2022_T00476,2022-04-11 19:47:01.946889,MSFT,1358.76,47,B0070,S0068
2022_T00013,2022-04-13 23:32:47.129564,AMZN,489.91,572,B0083,S0047
2022_T00096,2022-04-14 15:15:43.930434,MSFT,477.6,845,B0038,S0052
2022_T00450,2022-04-15 07:45:52.167028,MSFT,1336.72,2,B0073,S0009
2022_T00409,2022-04-17 11:35:05.337225,AMZN,659.3,112,B0036,S0056
2022_T00241,2022-04-17 19:47:30.996703,MSFT,450.69,267,B0091,S0031
2022_T00093,2022-04-18 10:58:09.905765,GOOGL,1009.45,81,B0050,S0003
2022_T00017,2022-04-19 11:44:13.232410,TSLA,504.78,139,B0068,S0072
2022_T00130,2022-04-19 23:26:43.356534,TSLA,598.58,214,B0013,S0017
2022_T00076,2022-04-20 02:14:19.621057,TSLA,1435.59,134,B0097,S0020
2022_T00492,2022-04-20 19:22:11.280570,AAPL,1114.23,706,B0080,S0077
2022_T00260,2022-04-21 18:52:20.980718,AAPL,1204.82,924,B0044,S0013
2022_T00146,2022-04-22 03:38:06.835808,TSLA,1207.08,96,B0075,S0037
2022_T00414,2022-04-22 11:59:58.988541,GOOGL,437.89,172,B0078,S0030
2022_T00134,2022-04-22 12:55:29.665747,TSLA,1289.53,336,B0019,S0066
2022_T00197,2022-04-24 05:17:01.924447,AMZN,441.47,863,B0086,S0074
2022_T00099,2022-04-24 20:57:35.908039,MSFT,564.21,745,B0076,S0055
2022_T00493,2022-04-26 08:38:49.794815,AAPL,757.47,449,B0065,S0036
2022_T00224,2022-04-26 23:25:57.788761,GOOGL,572.73,318,B0051,S0058
2022_T00309,2022-04-27 05:31:05.901202,AMZN,722.56,827,B0055,S0064
2022_T00177,2022-04-28 21:30:39.636062,MSFT,1347.18,640,B0011,S0037
2022_T00429,2022-04-28 23:57:26.259902,GOOGL,563.02,596,B0087,S0007
2022_T00078,2022-04-29 07:04:33.823757,MSFT,755.07,46,B0057,S0050
2022_T00114,2022-04-30 07:45:55.702241,AAPL,224.0,8,B0022,S0048
2022_T00109,2022-05-04 01:56:20.767466,GOOGL,1415.64,86,B0086,S0093
2022_T00422,2022-05-04 07:38:07.945243,GOOGL,1068.91,528,B0044,S0098
2022_T00359,2022-05-04 07:59:51.138234,TSLA,498.49,463,B0036,S0091
2022_T00350,2022-05-05 04:54:04.961315,AAPL,1418.7,72,B0014,S0065
2022_T00341,2022-05-06 19:28:08.288749,AMZN,1376.67,952,B0065,S0082
2022_T00008,2022-05-07 06:28:23.001305,MSFT,515.34,581,B0058,S0049
2022_T00408,2022-05-09 15:11:11.315181,AMZN,1018.86,105,B0020,S0087
2022_T00157,2022-05-09 23:09:32.139543,MSFT,939.15,262,B0053,S0066
2022_T00234,2022-05-10 04:30:28.609670,TSLA,494.25,19,B0076,S0013
2022_T00202,2022-05-10 19:27:56.951077,MSFT,1269.04,735,B0019,S0094
2022_T00169,2022-05-12 12:57:02.731118,TSLA,1334.54,917,B0095,S0095
2022_T00477,2022-05-12 23:02:08.698727,TSLA,1166.39,180,B0004,S0085
2022_T00491,2022-05-14 04:40:53.030381,GOOGL,947.33,757,B0031,S0022
2022_T00433,2022-05-15 18:53:15.056291,AMZN,1145.13,420,B0059,S0077
2022_T00441,2022-05-16 11:53:22.648881,GOOGL,665.14,362,B0059,S0081
2022_T00039,2022-05-17 15:37:41.531200,GOOGL,1378.65,488,B0055,S0005
2022_T00291,2022-05-18 06:11:47.964397,AAPL,384.3,776,B0030,S0048
2022_T00043,2022-05-19 23:11:46.662571,MSFT,1084.81,506,B0028,S0073
2022_T00424,2022-05-20 04:00:53.118329,AMZN,949.37,697,B0067,S0015
2022_T00102,2022-05-20 09:12:54.617434,MSFT,1037.64,61,B0052,S0025
2022_T00369,2022-05-21 17:22:50.125085,MSFT,1464.47,7,B0071,S0078
2022_T00124,2022-05-22 10:06:36.435728,TSLA,1464.75,146,B0084,S0096
2022_T00021,2022-05-23 16:29:50.100386,TSLA,493.23,934,B0035,S0055
2022_T00007,2022-05-24 10:26:47.384745,GOOGL,840.69,333,B0092,S0099
2022_T00155,2022-05-26 03:32:33.169260,AMZN,1201.78,56,B0013,S0064
2022_T00123,2022-05-26 05:56:09.073719,MSFT,551.6,542,B0005,S0029
2022_T00434,2022-05-26 06:38:59.221949,TSLA,1408.46,43,B0004,S0097
2022_T00263,2022-05-27 02:49:31.547467,AAPL,282.67,204,B0027,S0033
2022_T00261,2022-05-27 07:12:22.791971,TSLA,310.96,402,B0040,S0058
2022_T00339,2022-05-27 21:31:56.103662,AAPL,1440.5,230,B0027,S0009
2022_T00444,2022-05-28 01:07:08.022423,GOOGL,154.2,57,B0023,S0092
2022_T00111,2022-05-28 01:32:47.514998,AAPL,139.79,384,B0079,S0009
2022_T00405,2022-05-28 04:00:55.833760,AAPL,149.68,940,B0087,S0093
2022_T00006,2022-05-28 14:02:10.214168,AAPL,340.51,152,B0021,S0042
2022_T00143,2022-05-29 07:40:50.483162,TSLA,970.33,377,B0026,S0008
2022_T00097,2022-05-29 18:51:43.035251,AAPL,913.94,240,B0048,S0075
2022_T00119,2022-05-30 18:23:29.621287,TSLA,969.26,363,B0047,S0038
2022_T00310,2022-05-31 00:23:31.025977,MSFT,1434.17,480,B0023,S0004
2022_T00074,2022-05-31 06:44:07.536306,GOOGL,1132.96,670,B0031,S0027
2022_T00258,2022-05-31 23:18:37.441089,AAPL,200.9,762,B0028,S0071
2022_T00255,2022-06-01 01:13:02.324766,AMZN,539.36,461,B0013,S0065
2022_T00407,2022-06-01 01:45:13.053680,GOOGL,1192.33,52,B0061,S0018
2022_T00313,2022-06-02 06:50:49.662326,AAPL,445.53,175,B0060,S0007
2022_T00071,2022-06-03 14:12:19.152492,TSLA,584.3,517,B0080,S0019
2022_T00304,2022-06-06 05:15:34.920582,AMZN,1440.01,29,B0063,S0068
2022_T00173,2022-06-07 05:25:02.422289,TSLA,491.96,957,B0077,S0098
2022_T00118,2022-06-08 03:07:16.962363,AMZN,1301.88,600,B0053,S0047
2022_T00083,2022-06-08 09:56:53.385295,MSFT,690.27,157,B0065,S0087
2022_T00496,2022-06-08 10:42:13.598062,MSFT,1365.5,433,B0053,S0066
2022_T00452,2022-06-08 12:16:59.553551,AMZN,636.39,936,B0076,S0010
2022_T00035,2022-06-12 17:39:43.493009,GOOGL,694.39,696,B0001,S0046
2022_T00372,2022-06-14 12:02:08.428047,MSFT,1141.74,809,B0003,S0007
2022_T00387,2022-06-14 15:44:29.912350,TSLA,1490.71,842,B0031,S0045
2022_T00040,2022-06-14 15:56:19.181298,AMZN,305.47,58,B0055,S0084
2022_T00010,2022-06-16 16:50:27.432548,MSFT,1257.57,524,B0014,S0006
2022_T00106,2022-06-16 18:17:48.091958,AAPL,1472.32,782,B0026,S0073
2022_T00485,2022-06-16 21:38:44.767578,GOOGL,400.48,188,B0087,S0007
2022_T00312,2022-06-17 14:33:50.307616,AAPL,1294.1,780,B0072,S0055
2022_T00220,2022-06-17 15:24:30.550307,AAPL,987.57,8,B0078,S0019
2022_T00262,2022-06-17 16:26:43.634027,MSFT,815.8,468,B0075,S0075
2022_T00136,2022-06-18 14:09:53.377034,TSLA,859.74,307,B0058,S0023
2022_T00482,2022-06-18 16:15:42.149351,AMZN,1251.59,675,B0091,S0061
2022_T00077,2022-06-19 09:17:23.930265,AAPL,531.36,756,B0003,S0025
2022_T00346,2022-06-19 17:01:57.167416,MSFT,1089.89,971,B0056,S0054
2022_T00138,2022-06-19 23:10:45.964100,AAPL,1412.25,387,B0084,S0095
2022_T00193,2022-06-20 07:18:56.476382,AMZN,240.64,508,B0023,S0083
2022_T00417,2022-06-20 18:10:43.965775,AMZN,1369.85,991,B0068,S0044
2022_T00267,2022-06-21 03:40:15.695139,MSFT,414.03,933,B0030,S0067
2022_T00344,2022-06-21 05:09:39.018055,AAPL,342.58,230,B0044,S0028
2022_T00295,2022-06-24 13:44:22.481729,GOOGL,1347.03,48,B0048,S0035
2022_T00015,2022-06-24 17:06:47.313667,AAPL,444.45,393,B0069,S0098
2022_T00227,2022-06-25 21:27:14.974233,TSLA,584.86,902,B0071,S0072
2022_T00358,2022-06-25 21:40:56.437918,GOOGL,891.09,448,B0006,S0069
2022_T00238,2022-06-25 23:24:35.743943,AMZN,204.77,545,B0011,S0097
2022_T00254,2022-06-26 17:28:19.344691,GOOGL,390.4,117,B0093,S0006
2022_T00332,2022-06-27 16:38:49.565631,GOOGL,891.38,292,B0077,S0014
2022_T00027,2022-06-29 09:58:42.643912,GOOGL,1199.66,417,B0065,S0064
2022_T00117,2022-07-01 03:07:45.453920,AMZN,265.19,282,B0085,S0038
2022_T00317,2022-07-01 13:09:32.504160,AAPL,298.61,246,B0087,S0082
2022_T00338,2022-07-02 07:52:46.389104,TSLA,147.18,337,B0061,S0017
2022_T00279,2022-07-02 22:30:03.266746,AAPL,138.2,286,B0098,S0004
2022_T00423,2022-07-04 07:18:39.054147,TSLA,725.51,46,B0010,S0089
2022_T00046,2022-07-05 06:28:16.697425,MSFT,442.87,254,B0041,S0020
2022_T00403,2022-07-05 15:53:05.242908,AMZN,648.38,561,B0089,S0031
2022_T00276,2022-07-06 15:34:02.758769,AAPL,1480.02,654,B0054,S0067
2022_T00081,2022-07-07 13:18:35.030931,GOOGL,333.57,196,B0064,S0043
2022_T00244,2022-07-08 01:48:16.822687,GOOGL,333.99,693,B0047,S0043
2022_T00225,2022-07-10 02:42:37.482094,GOOGL,702.43,165,B0010,S0077
2022_T00498,2022-07-11 12:29:08.443605,AMZN,286.89,847,B0028,S0019
2022_T00107,2022-07-12 01:32:56.487206,GOOGL,381.2,843,B0060,S0002
2022_T00264,2022-07-12 12:03:44.758361,TSLA,1099.65,15,B0050,S0048
2022_T00447,2022-07-12 15:29:38.374548,TSLA,162.77,8,B0057,S0011
2022_T00045,2022-07-14 10:01:41.179184,GOOGL,346.31,709,B0096,S0005
2022_T00051,2022-07-15 01:54:31.693032,TSLA,1182.25,662,B0013,S0015
2022_T00059,2022-07-15 06:09:28.197880,MSFT,1354.32,997,B0029,S0027
2022_T00200,2022-07-15 08:14:59.700629,AMZN,1488.45,830,B0032,S0086
2022_T00431,2022-07-15 10:57:10.879528,AMZN,1393.09,34,B0047,S0018
2022_T00370,2022-07-15 16:18:25.254986,MSFT,1399.06,99,B0061,S0096
2022_T00342,2022-07-15 22:01:04.796700,GOOGL,819.87,736,B0037,S0048
2022_T00466,2022-07-16 05:03:01.844909,AAPL,1080.15,649,B0065,S0053
2022_T00385,2022-07-16 23:00:43.914275,MSFT,683.49,768,B0089,S0013
2022_T00041,2022-07-17 11:39:03.289977,AAPL,1106.14,926,B0056,S0074
2022_T00365,2022-07-18 03:12:21.068878,GOOGL,1106.93,887,B0006,S0014
2022_T00486,2022-07-18 20:07:24.621578,MSFT,935.75,600,B0035,S0068
2022_T00199,2022-07-19 00:10:45.379964,AMZN,1463.59,124,B0094,S0089
2022_T00196,2022-07-19 01:50:23.319697,AAPL,1004.59,556,B0066,S0057
2022_T00137,2022-07-19 18:45:04.680879,TSLA,487.28,865,B0096,S0067
2022_T00274,2022-07-20 11:32:18.523980,AAPL,1230.88,743,B0006,S0057
2022_T00307,2022-07-20 17:48:12.291530,AMZN,1233.16,322,B0004,S0050
2022_T00479,2022-07-21 02:23:56.401431,GOOGL,1462.55,784,B0074,S0056
2022_T00236,2022-07-21 10:31:54.169447,AMZN,766.07,584,B0044,S0037
2022_T00402,2022-07-21 14:11:33.594143,GOOGL,257.29,6,B0064,S0092
2022_T00392,2022-07-22 07:26:45.730050,AAPL,661.27,953,B0041,S0090
2022_T00416,2022-07-25 00:18:38.894511,GOOGL,402.99,149,B0088,S0029
2022_T00208,2022-07-25 11:49:03.088954,MSFT,135.59,795,B0021,S0026
2022_T00257,2022-07-25 20:34:31.766942,AAPL,657.5,7,B0093,S0077
2022_T00478,2022-07-25 22:48:10.973395,AAPL,1428.51,874,B0094,S0032
2022_T00459,2022-07-26 06:08:22.669147,MSFT,1196.22,295,B0092,S0033
2022_T00205,2022-07-26 07:40:33.734748,AMZN,124.03,287,B0088,S0044
2022_T00044,2022-07-26 07:51:30.449708,AMZN,1140.51,750,B0059,S0041
2022_T00474,2022-07-27 04:11:32.772412,AAPL,172.14,475,B0051,S0070
2022_T00428,2022-07-27 12:26:35.631143,AAPL,514.75,788,B0043,S0049
2022_T00389,2022-07-29 02:49:33.164505,AMZN,442.52,622,B0004,S0086
2022_T00103,2022-07-29 16:30:12.475761,AAPL,832.18,656,B0088,S0097
2022_T00468,2022-07-31 10:54:42.648424,GOOGL,374.87,475,B0054,S0063
2022_T00070,2022-07-31 11:06:44.199323,GOOGL,140.95,435,B0036,S0005
2022_T00089,2022-08-01 21:29:27.235232,MSFT,109.14,175,B0080,S0087
2022_T00266,2022-08-02 01:28:31.458918,AAPL,1319.19,132,B0087,S0083
2022_T00221,2022-08-02 14:37:52.507489,AMZN,361.71,104,B0036,S0083
2022_T00190,2022-08-03 21:08:14.842450,AMZN,241.49,33,B0002,S0014
2022_T00465,2022-08-04 04:43:10.227472,MSFT,355.88,279,B0073,S0042
2022_T00301,2022-08-04 08:52:45.977263,GOOGL,592.06,401,B0076,S0059
2022_T00084,2022-08-04 13:48:44.455870,AMZN,524.06,742,B0005,S0067
2022_T00005,2022-08-05 01:56:32.492227,AMZN,1223.14,792,B0077,S0007
2022_T00122,2022-08-07 00:37:52.656042,TSLA,283.58,906,B0008,S0060
2022_T00014,2022-08-07 14:25:36.697465,AMZN,134.59,649,B0095,S0056
2022_T00086,2022-08-07 15:48:07.981252,TSLA,1215.45,602,B0013,S0040
2022_T00483,2022-08-09 07:03:18.476042,TSLA,967.36,177,B0085,S0071
2022_T00335,2022-08-11 06:18:12.471348,AAPL,585.72,319,B0096,S0083
2022_T00158,2022-08-12 02:34:57.031310,MSFT,828.06,934,B0074,S0088
2022_T00473,2022-08-13 01:05:15.205565,AAPL,490.15,141,B0012,S0029
2022_T00042,2022-08-14 02:48:12.441323,TSLA,848.25,136,B0031,S0043
2022_T00256,2022-08-14 05:20:54.492088,AMZN,318.62,539,B0092,S0074
2022_T00470,2022-08-14 23:49:51.549619,MSFT,832.19,163,B0002,S0021
2022_T00128,2022-08-15 00:42:17.431407,TSLA,283.05,504,B0020,S0086
2022_T00176,2022-08-15 08:54:39.689131,AMZN,113.0,784,B0059,S0010
2022_T00329,2022-08-16 15:43:12.561735,GOOGL,1466.26,481,B0019,S0029
2022_T00480,2022-08-17 15:47:17.153222,AMZN,957.23,874,B0069,S0050
2022_T00442,2022-08-18 18:50:30.506174,TSLA,292.09,565,B0035,S0032
2022_T00073,2022-08-18 20:56:27.650751,MSFT,968.78,623,B0090,S0076
2022_T00327,2022-08-19 18:59:45.613840,AMZN,588.79,253,B0033,S0005
2022_T00330,2022-08-19 19:36:36.625397,TSLA,197.54,945,B0023,S0063
2022_T00132,2022-08-20 11:52:54.435403,TSLA,1068.34,925,B0003,S0040
2022_T00360,2022-08-20 23:32:06.595904,TSLA,1271.92,971,B0087,S0008
2022_T00239,2022-08-22 17:41:03.198705,AAPL,531.17,247,B0041,S0080
2022_T00390,2022-08-22 21:54:41.139591,AAPL,861.69,715,B0003,S0026
2022_T00302,2022-08-23 05:24:04.197433,AAPL,1229.1,542,B0093,S0094
2022_T00430,2022-08-25 11:04:04.742303,MSFT,260.95,549,B0016,S0027
2022_T00090,2022-08-25 22:36:43.851737,AAPL,1430.0,582,B0052,S0005
2022_T00308,2022-08-27 00:59:46.026503,AMZN,734.96,911,B0060,S0093
2022_T00290,2022-08-27 04:03:16.632015,TSLA,587.57,863,B0003,S0023
2022_T00449,2022-08-27 07:38:11.010185,AMZN,1488.41,902,B0084,S0054
2022_T00364,2022-08-28 21:57:02.721114,TSLA,390.84,469,B0064,S0062
2022_T00453,2022-08-29 13:44:28.296250,GOOGL,1031.09,611,B0013,S0032
2022_T00223,2022-08-29 23:33:49.118210,AAPL,1048.66,441,B0026,S0093
2022_T00391,2022-08-30 23:40:04.612346,TSLA,1314.82,759,B0012,S0061
2022_T00184,2022-09-01 03:56:09.413595,MSFT,1135.93,706,B0077,S0092
