trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2023_T00258,2023-02-19 00:27:34.431416,TSLA,301.21,82,B0026,S0041
2023_T00401,2023-02-19 07:55:41.990810,AAPL,322.79,178,B0012,S0090
2023_T00429,2023-02-19 12:51:34.022969,AAPL,1322.19,34,B0047,S0072
2023_T00465,2023-02-21 14:35:17.525147,GOOGL,845.14,242,B0004,S0053
2023_T00207,2023-02-22 04:53:45.511512,MSFT,378.9,859,B0066,S0086
2023_T00074,2023-02-23 03:46:59.385852,AMZN,762.33,137,B0078,S0033
2023_T00372,2023-02-23 17:24:28.041897,GOOGL,1065.7,583,B0072,S0063
2023_T00251,2023-02-23 22:38:40.869216,TSLA,1132.58,872,B0051,S0021
2023_T00025,2023-02-24 20:54:27.232405,AAPL,478.04,704,B0092,S0065
2023_T00118,2023-02-25 05:40:06.612485,GOOGL,204.89,722,B0001,S0063
2023_T00458,2023-02-25 16:32:31.897091,TSLA,235.6,542,B0076,S0085
2023_T00282,2023-02-26 16:28:58.177429,AMZN,989.3,280,B0051,S0057
2023_T00495,2023-02-26 20:44:31.979807,GOOGL,124.34,174,B0016,S0061
2023_T00138,2023-02-26 21:51:01.404212,AMZN,295.46,130,B0090,S0008
2023_T00111,2023-02-26 23:52:47.888588,AAPL,723.93,543,B0036,S0042
2023_T00108,2023-02-27 17:05:37.739700,GOOGL,255.81,248,B0004,S0011
2023_T00224,2023-02-28 02:37:15.346172,AMZN,495.56,545,B0002,S0051
2023_T00432,2023-02-28 02:54:57.929734,MSFT,802.21,5,B0052,S0005
2023_T00292,2023-02-28 08:39:46.233568,TSLA,1005.54,183,B0038,S0001
2023_T00053,2023-02-28 16:56:14.189437,GOOGL,1230.43,184,B0045,S0053
2023_T00134,2023-03-01 20:54:43.344549,TSLA,150.21,438,B0047,S0053
2023_T00356,2023-03-02 01:48:22.828013,GOOGL,913.61,47,B0051,S0060
2023_T00466,2023-03-02 04:46:36.402961,AMZN,1424.14,972,B0032,S0096
2023_T00480,2023-03-03 06:20:10.432004,MSFT,431.16,430,B0051,S0024
2023_T00060,2023-03-03 07:23:15.725459,AAPL,534.56,100,B0046,S0097
2023_T00127,2023-03-05 10:15:42.217772,AAPL,422.24,970,B0037,S0041
2023_T00259,2023-03-06 08:20:43.672820,AMZN,220.29,34,B0081,S0082
2023_T00181,2023-03-07 02:43:25.220465,TSLA,1270.05,754,B0099,S0055
2023_T00244,2023-03-07 11:23:34.450062,TSLA,385.08,898,B0064,S0048
2023_T00058,2023-03-07 16:58:39.204000,AAPL,715.29,622,B0073,S0097
2023_T00187,2023-03-07 20:20:04.198909,AAPL,888.12,100,B0021,S0095
2023_T00436,2023-03-10 09:23:33.251856,AMZN,497.55,785,B0003,S0058
2023_T00078,2023-03-11 07:39:32.138622,AAPL,1100.81,203,B0080,S0039
2023_T00394,2023-03-12 04:49:13.074673,GOOGL,1272.73,215,B0093,S0064
2023_T00198,2023-03-12 08:13:15.749192,AMZN,1232.99,362,B0073,S0087
2023_T00319,2023-03-12 23:29:41.956327,GOOGL,1410.11,780,B0085,S0063
2023_T00489,2023-03-15 02:04:14.336542,GOOGL,907.65,752,B0093,S0056
2023_T00358,2023-03-15 13:39:39.299782,AAPL,877.16,92,B0048,S0093
2023_T00161,2023-03-16 09:09:15.172740,GOOGL,1104.46,618,B0062,S0060
2023_T00241,2023-03-16 13:07:35.941157,AAPL,747.07,739,B0076,S0087
2023_T00162,2023-03-17 00:51:42.900530,AAPL,967.19,246,B0038,S0096
2023_T00033,2023-03-17 17:37:33.057911,MSFT,655.63,27,B0065,S0097
2023_T00126,2023-03-19 03:01:05.445865,AAPL,250.31,364,B0034,S0059
2023_T00308,2023-03-19 20:43:21.412262,MSFT,271.23,607,B0067,S0028
2023_T00132,2023-03-20 01:19:45.801268,TSLA,1223.29,785,B0089,S0073
2023_T00202,2023-03-20 05:03:52.922083,TSLA,685.2,872,B0077,S0008
2023_T00063,2023-03-20 16:22:54.696425,TSLA,620.86,184,B0013,S0010
2023_T00095,2023-03-22 19:26:01.926250,GOOGL,148.69,416,B0036,S0005
2023_T00381,2023-03-23 07:01:10.658286,TSLA,922.37,72,B0054,S0074
2023_T00122,2023-03-24 19:06:54.974022,GOOGL,907.91,655,B0084,S0045
2023_T00409,2023-03-25 02:49:49.155378,GOOGL,337.26,247,B0053,S0039
2023_T00325,2023-03-25 16:50:02.672072,MSFT,569.26,707,B0032,S0088
2023_T00471,2023-03-25 17:37:39.427428,AMZN,1068.23,157,B0064,S0071
2023_T00375,2023-03-25 17:56:26.213426,MSFT,1039.65,61,B0027,S0020
2023_T00042,2023-03-26 03:46:18.108843,AAPL,108.85,12,B0041,S0071
2023_T00407,2023-03-26 04:12:08.822628,AMZN,444.06,620,B0027,S0056
2023_T00201,2023-03-27 05:15:05.813847,AAPL,1486.09,821,B0084,S0017
2023_T00121,2023-03-27 10:53:27.341107,AAPL,1029.0,557,B0001,S0051
2023_T00250,2023-03-28 02:44:07.585559,TSLA,1007.59,300,B0029,S0045
2023_T00186,2023-03-28 08:42:28.429264,AAPL,1270.93,947,B0052,S0095
2023_T00226,2023-03-28 08:52:40.612777,TSLA,1208.02,385,B0054,S0024
2023_T00362,2023-03-29 09:31:43.029484,AMZN,1246.61,714,B0091,S0025
2023_T00049,2023-03-29 23:58:18.596187,GOOGL,1472.67,692,B0076,S0093
2023_T00274,2023-03-30 13:30:52.316511,AAPL,648.38,425,B0083,S0055
2023_T00177,2023-03-30 22:44:22.440016,TSLA,295.99,889,B0009,S0050
2023_T00045,2023-03-31 04:49:47.534069,MSFT,185.42,621,B0065,S0063
2023_T00491,2023-03-31 07:56:59.797293,GOOGL,1450.96,530,B0072,S0059
2023_T00307,2023-04-02 06:42:57.684214,AMZN,961.15,237,B0051,S0041
2023_T00371,2023-04-02 10:56:13.577108,AMZN,379.43,934,B0080,S0010
2023_T00323,2023-04-03 08:11:53.706190,AAPL,580.44,571,B0058,S0003
2023_T00227,2023-04-04 01:10:13.391750,AMZN,422.12,669,B0026,S0043
2023_T00280,2023-04-04 08:14:03.815118,AAPL,1315.19,621,B0090,S0076
2023_T00330,2023-04-04 22:50:29.591097,AAPL,670.11,893,B0099,S0061
2023_T00445,2023-04-05 14:00:40.118511,AAPL,1068.68,200,B0058,S0028
2023_T00221,2023-04-06 01:18:13.111316,GOOGL,838.59,441,B0044,S0011
2023_T00228,2023-04-06 02:27:06.380925,AMZN,827.29,880,B0048,S0078
2023_T00039,2023-04-06 08:24:55.085865,TSLA,261.4,962,B0004,S0064
2023_T00304,2023-04-06 20:58:30.412372,AAPL,1376.63,986,B0073,S0095
2023_T00150,2023-04-07 16:47:29.968366,AMZN,1339.9,166,B0093,S0008
2023_T00498,2023-04-08 11:02:24.636709,GOOGL,785.79,441,B0038,S0060
2023_T00253,2023-04-08 21:12:02.851816,AMZN,1437.42,593,B0017,S0084
2023_T00066,2023-04-09 10:06:28.038968,AMZN,276.4,49,B0003,S0034
2023_T00093,2023-04-10 18:28:43.699057,TSLA,877.43,863,B0075,S0047
2023_T00353,2023-04-11 14:40:16.225284,GOOGL,300.86,987,B0021,S0069
2023_T00034,2023-04-11 20:19:28.682158,GOOGL,348.26,948,B0018,S0055
2023_T00180,2023-04-12 10:43:32.642213,MSFT,1137.27,317,B0082,S0087
2023_T00377,2023-04-12 16:13:55.208756,MSFT,1209.27,409,B0052,S0008
2023_T00156,2023-04-13 18:14:24.678736,TSLA,126.03,990,B0018,S0070
2023_T00393,2023-04-13 23:09:11.295820,MSFT,454.27,445,B0054,S0026
2023_T00302,2023-04-14 06:09:40.110743,TSLA,1297.46,976,B0036,S0078
2023_T00061,2023-04-14 08:37:20.602814,AAPL,296.26,656,B0079,S0052
2023_T00148,2023-04-16 02:59:41.567037,GOOGL,1382.5,341,B0077,S0085
2023_T00277,2023-04-18 07:55:48.224491,TSLA,1383.2,547,B0009,S0060
2023_T00195,2023-04-18 13:34:59.450368,GOOGL,960.59,887,B0045,S0090
2023_T00238,2023-04-19 05:52:19.797815,AMZN,1068.57,489,B0032,S0049
2023_T00007,2023-04-19 06:24:48.204844,AAPL,1239.58,184,B0063,S0017
2023_T00099,2023-04-19 20:12:29.758442,AAPL,461.75,478,B0083,S0061
2023_T00075,2023-04-20 18:10:59.371130,GOOGL,1221.63,433,B0098,S0044
2023_T00488,2023-04-23 21:44:13.842927,MSFT,282.24,286,B0012,S0055
2023_T00497,2023-04-24 15:12:35.349287,TSLA,157.51,827,B0044,S0048
2023_T00352,2023-04-25 22:46:42.348632,AAPL,984.02,272,B0062,S0098
2023_T00378,2023-04-26 03:49:18.840840,AMZN,501.93,170,B0022,S0041
2023_T00072,2023-04-26 11:41:57.016864,TSLA,692.38,168,B0031,S0095
2023_T00460,2023-04-26 18:37:30.922285,TSLA,855.19,457,B0047,S0007
2023_T00367,2023-04-27 03:27:47.306616,GOOGL,1149.99,389,B0029,S0045
2023_T00212,2023-04-28 04:50:09.219147,AAPL,1323.77,442,B0030,S0097
2023_T00006,2023-04-28 06:26:19.384189,AMZN,1338.39,501,B0003,S0046
2023_T00169,2023-04-28 23:23:41.671166,TSLA,359.79,429,B0063,S0006
2023_T00048,2023-04-29 13:44:30.056231,AAPL,723.27,590,B0036,S0043
2023_T00298,2023-04-30 01:42:55.463996,AAPL,141.44,592,B0041,S0085
2023_T00427,2023-04-30 06:21:44.204928,AAPL,263.2,358,B0064,S0059
2023_T00001,2023-05-02 04:49:38.947964,AAPL,274.13,749,B0011,S0041
2023_T00114,2023-05-03 04:40:53.829085,TSLA,851.31,910,B0044,S0036
2023_T00239,2023-05-03 10:10:32.115585,MSFT,690.93,735,B0030,S0092
2023_T00117,2023-05-04 09:34:21.117816,TSLA,109.58,846,B0032,S0040
2023_T00065,2023-05-04 22:39:02.351744,MSFT,267.81,956,B0038,S0035
2023_T00153,2023-05-05 00:15:30.756671,GOOGL,930.0,972,B0004,S0081
2023_T00440,2023-05-05 10:39:29.993392,AAPL,1477.39,685,B0088,S0036
2023_T00124,2023-05-05 12:47:13.037330,TSLA,1271.97,290,B0084,S0061
2023_T00021,2023-05-06 07:55:10.715654,GOOGL,1184.19,783,B0007,S0080
2023_T00404,2023-05-07 01:52:35.776206,AAPL,1058.95,574,B0093,S0005
2023_T00402,2023-05-07 09:07:20.787251,AMZN,1415.34,512,B0023,S0061
2023_T00064,2023-05-07 18:12:50.504554,AAPL,832.09,270,B0084,S0012
2023_T00115,2023-05-07 22:55:58.123782,AMZN,720.99,51,B0058,S0020
2023_T00139,2023-05-08 10:08:08.199965,GOOGL,197.95,175,B0028,S0087
2023_T00337,2023-05-08 11:54:19.887837,GOOGL,606.59,467,B0048,S0067
2023_T00284,2023-05-10 01:53:22.380587,AMZN,233.91,915,B0060,S0004
2023_T00348,2023-05-14 08:40:32.075512,GOOGL,308.28,70,B0002,S0062
2023_T00213,2023-05-14 09:28:01.179200,MSFT,537.27,720,B0071,S0042
2023_T00145,2023-05-15 13:12:16.701083,GOOGL,369.74,417,B0028,S0027
2023_T00301,2023-05-16 19:52:48.019869,TSLA,1424.67,259,B0034,S0024
2023_T00449,2023-05-17 13:49:54.315229,GOOGL,1374.79,937,B0069,S0051
2023_T00399,2023-05-17 14:24:44.763958,AMZN,1110.16,886,B0007,S0005
2023_T00389,2023-05-18 01:04:37.271708,MSFT,1038.79,258,B0007,S0055
2023_T00285,2023-05-19 00:56:40.834906,AAPL,276.82,77,B0091,S0053
2023_T00231,2023-05-19 02:12:46.631043,GOOGL,792.89,530,B0014,S0002
2023_T00206,2023-05-19 05:59:35.705124,AAPL,423.63,60,B0041,S0060
2023_T00379,2023-05-19 11:07:41.733239,GOOGL,1269.05,990,B0022,S0053
2023_T00314,2023-05-20 21:23:32.365860,TSLA,807.0,454,B0045,S0098
2023_T00020,2023-05-21 06:31:04.745397,MSFT,122.87,413,B0042,S0098
2023_T00166,2023-05-21 15:01:14.225019,AAPL,463.37,587,B0078,S0045
2023_T00089,2023-05-23 02:40:09.058117,GOOGL,629.39,971,B0059,S0011
2023_T00255,2023-05-23 07:03:44.401279,MSFT,561.3,538,B0066,S0042
2023_T00487,2023-05-23 15:34:59.085298,AAPL,853.79,131,B0032,S0067
2023_T00133,2023-05-24 01:07:08.207691,TSLA,109.23,915,B0034,S0004
2023_T00057,2023-05-24 01:52:05.329168,TSLA,364.26,160,B0039,S0017
2023_T00477,2023-05-24 09:07:35.173765,AMZN,750.3,173,B0091,S0068
2023_T00439,2023-05-24 21:39:04.792786,MSFT,1099.23,275,B0005,S0059
2023_T00328,2023-05-25 17:47:51.441707,TSLA,1055.14,435,B0033,S0058
2023_T00030,2023-05-27 18:13:54.547908,TSLA,915.14,164,B0048,S0061
2023_T00041,2023-05-27 18:48:09.227532,AMZN,1360.78,443,B0039,S0081
2023_T00179,2023-05-28 09:46:01.600662,AAPL,218.15,64,B0058,S0027
2023_T00481,2023-05-29 20:50:50.698319,GOOGL,1141.12,818,B0098,S0083
2023_T00363,2023-05-31 06:06:38.642672,GOOGL,301.36,499,B0029,S0058
2023_T00268,2023-05-31 22:34:15.816165,GOOGL,906.03,155,B0040,S0040
2023_T00324,2023-06-01 22:04:23.928082,GOOGL,1282.03,251,B0082,S0085
2023_T00073,2023-06-03 11:20:40.065411,GOOGL,1290.14,952,B0041,S0010
2023_T00131,2023-06-03 17:28:23.542212,GOOGL,680.33,432,B0054,S0065
2023_T00028,2023-06-04 08:06:35.416500,GOOGL,1172.11,132,B0046,S0068
2023_T00015,2023-06-05 00:30:00.028257,TSLA,177.42,110,B0063,S0032
2023_T00365,2023-06-07 00:30:13.753684,MSFT,1488.91,111,B0047,S0050
2023_T00336,2023-06-07 00:56:59.057013,MSFT,557.3,670,B0098,S0004
2023_T00373,2023-06-07 03:44:06.990450,MSFT,279.51,637,B0026,S0015
2023_T00194,2023-06-08 07:54:21.386687,GOOGL,529.64,937,B0007,S0075
2023_T00109,2023-06-08 16:30:15.622106,AMZN,612.7,830,B0090,S0058
2023_T00260,2023-06-09 09:55:51.088269,AMZN,529.99,659,B0069,S0087
2023_T00188,2023-06-09 12:38:01.923671,MSFT,605.03,767,B0092,S0081
2023_T00271,2023-06-10 02:50:30.761150,MSFT,816.99,913,B0040,S0025
2023_T00230,2023-06-10 08:34:40.202270,MSFT,1147.11,883,B0036,S0031
2023_T00103,2023-06-11 01:24:16.408952,GOOGL,883.72,727,B0022,S0023
2023_T00055,2023-06-11 06:49:07.496506,AMZN,387.08,688,B0070,S0094
2023_T00050,2023-06-11 17:11:45.676027,TSLA,409.77,39,B0095,S0056
2023_T00249,2023-06-11 22:55:16.018149,MSFT,1008.81,192,B0066,S0041
2023_T00223,2023-06-13 05:44:10.645257,TSLA,779.6,525,B0044,S0062
2023_T00349,2023-06-13 06:26:29.306735,TSLA,1499.59,470,B0069,S0048
2023_T00422,2023-06-13 21:38:16.036406,AAPL,697.5,601,B0018,S0085
2023_T00369,2023-06-16 00:34:36.362995,TSLA,1303.28,557,B0002,S0041
2023_T00110,2023-06-16 03:43:32.590601,AMZN,966.96,447,B0086,S0041
2023_T00490,2023-06-16 13:26:29.787596,GOOGL,190.88,418,B0055,S0047
2023_T00098,2023-06-16 17:20:41.645552,AAPL,556.5,943,B0056,S0001
2023_T00023,2023-06-18 13:32:27.266346,TSLA,478.6,768,B0060,S0020
2023_T00002,2023-06-18 15:05:19.503765,MSFT,1388.51,239,B0024,S0054
2023_T00199,2023-06-19 03:12:57.264642,TSLA,370.22,910,B0074,S0018
2023_T00167,2023-06-19 17:08:46.676673,MSFT,244.08,727,B0039,S0021
2023_T00360,2023-06-20 15:29:17.778558,MSFT,1450.44,314,B0074,S0064
2023_T00442,2023-06-23 02:30:51.239648,AAPL,1385.52,160,B0002,S0034
2023_T00146,2023-06-23 12:19:38.061313,TSLA,830.2,410,B0054,S0098
2023_T00473,2023-06-24 12:45:36.016991,TSLA,667.15,610,B0057,S0059
2023_T00332,2023-06-24 14:02:57.187942,TSLA,834.43,568,B0022,S0033
2023_T00347,2023-06-24 21:04:02.261038,AAPL,637.46,657,B0034,S0080
2023_T00192,2023-06-25 05:11:34.470750,MSFT,1342.86,693,B0006,S0001
2023_T00288,2023-06-25 23:45:15.873529,AAPL,746.32,540,B0091,S0020
2023_T00243,2023-06-27 06:32:52.365163,MSFT,113.44,224,B0093,S0076
2023_T00158,2023-06-27 09:37:45.968034,AAPL,1237.28,898,B0001,S0071
2023_T00320,2023-06-27 18:52:30.132128,MSFT,701.41,853,B0031,S0093
2023_T00106,2023-06-30 04:53:51.975539,AMZN,1170.1,881,B0026,S0002
2023_T00438,2023-06-30 19:15:05.837263,AAPL,636.54,60,B0018,S0095
2023_T00403,2023-06-30 20:21:51.422867,AAPL,440.88,514,B0024,S0008
2023_T00470,2023-07-01 15:02:44.490819,MSFT,273.71,589,B0003,S0056
2023_T00092,2023-07-04 01:17:16.641805,MSFT,472.94,951,B0060,S0004
2023_T00413,2023-07-04 02:58:22.534632,AAPL,199.99,917,B0005,S0074
2023_T00264,2023-07-04 07:54:33.536356,MSFT,193.24,18,B0076,S0009
2023_T00455,2023-07-05 00:00:36.513352,AMZN,361.19,862,B0024,S0035
2023_T00333,2023-07-05 07:54:38.262452,AAPL,395.11,410,B0058,S0028
2023_T00046,2023-07-06 01:43:30.272223,MSFT,1271.21,186,B0059,S0012
2023_T00395,2023-07-06 08:06:14.563603,TSLA,1324.51,42,B0084,S0083
2023_T00071,2023-07-06 12:28:33.768220,TSLA,1389.11,424,B0084,S0053
2023_T00113,2023-07-06 23:16:59.202961,MSFT,441.7,108,B0011,S0081
2023_T00340,2023-07-10 13:52:06.208543,AMZN,915.41,107,B0046,S0048
2023_T00359,2023-07-12 03:05:36.072597,MSFT,1419.43,945,B0039,S0013
2023_T00494,2023-07-12 04:16:50.333890,TSLA,991.3,838,B0072,S0052
2023_T00426,2023-07-14 06:03:13.958271,MSFT,982.01,881,B0050,S0086
2023_T00004,2023-07-14 06:17:07.814451,AAPL,616.56,754,B0051,S0006
2023_T00137,2023-07-14 07:02:39.156827,TSLA,635.63,999,B0057,S0011
2023_T00463,2023-07-14 12:39:24.471565,AMZN,1407.01,612,B0033,S0089
2023_T00262,2023-07-14 23:57:33.722919,TSLA,1496.08,284,B0056,S0021
2023_T00120,2023-07-16 14:04:37.597663,AMZN,1460.76,249,B0061,S0083
2023_T00418,2023-07-18 00:00:13.098566,TSLA,1165.81,216,B0072,S0095
2023_T00216,2023-07-18 21:00:43.548065,MSFT,454.34,597,B0071,S0059
2023_T00018,2023-07-19 00:59:24.162068,GOOGL,1202.28,779,B0041,S0060
2023_T00232,2023-07-19 05:40:09.733905,AMZN,493.59,707,B0099,S0021
2023_T00310,2023-07-19 05:44:31.470388,AMZN,1184.8,382,B0058,S0039
2023_T00417,2023-07-20 09:46:50.020604,TSLA,725.07,773,B0006,S0088
2023_T00005,2023-07-21 11:57:05.103697,MSFT,477.41,305,B0051,S0025
2023_T00047,2023-07-21 14:57:05.692717,MSFT,863.29,253,B0070,S0020
2023_T00236,2023-07-22 16:23:30.475723,AAPL,155.05,870,B0067,S0095
2023_T00453,2023-07-23 01:06:33.867807,MSFT,584.34,773,B0014,S0092
2023_T00315,2023-07-23 19:42:27.929172,MSFT,579.82,549,B0025,S0053
2023_T00176,2023-07-23 21:33:51.292395,GOOGL,1105.29,475,B0016,S0004
2023_T00031,2023-07-24 00:26:23.853088,TSLA,165.92,234,B0024,S0074
2023_T00252,2023-07-24 11:15:22.074069,TSLA,321.5,380,B0027,S0009
2023_T00094,2023-07-24 23:51:26.027642,AAPL,1128.91,302,B0070,S0096
2023_T00464,2023-07-25 17:26:07.379625,MSFT,552.62,513,B0013,S0020
2023_T00430,2023-07-25 23:02:59.982928,MSFT,645.6,22,B0099,S0038
2023_T00136,2023-07-27 12:58:39.894402,AMZN,895.29,867,B0040,S0043
2023_T00054,2023-07-27 21:23:31.822069,AAPL,660.35,162,B0070,S0059
2023_T00312,2023-07-30 09:56:23.400788,GOOGL,1439.93,839,B0010,S0011
2023_T00452,2023-08-02 05:12:00.425943,AAPL,941.52,778,B0091,S0071
2023_T00396,2023-08-04 09:55:21.732194,MSFT,335.24,359,B0048,S0027
2023_T00052,2023-08-06 07:34:44.168960,MSFT,605.59,651,B0019,S0081
2023_T00423,2023-08-08 16:02:47.017089,TSLA,100.29,584,B0095,S0077
2023_T00383,2023-08-09 08:23:39.628959,MSFT,841.57,625,B0064,S0092
2023_T00318,2023-08-10 00:04:59.371123,MSFT,1376.01,518,B0019,S0002
2023_T00191,2023-08-12 07:20:35.921092,GOOGL,760.24,550,B0028,S0070
2023_T00217,2023-08-12 09:04:29.935094,AAPL,792.34,217,B0080,S0063
2023_T00165,2023-08-13 21:08:23.120671,MSFT,522.74,648,B0020,S0032
2023_T00305,2023-08-14 06:19:52.104602,TSLA,593.46,171,B0076,S0086
