trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2020_T00279,2020-02-06 21:37:02.736140,MSFT,1084.82,923,B0086,S0084
2020_T00489,2020-02-08 13:49:40.661080,TSLA,1231.4,888,B0094,S0008
2020_T00033,2020-02-09 05:13:42.600326,TSLA,744.11,527,B0085,S0070
2020_T00103,2020-02-11 17:38:18.509011,TSLA,602.92,664,B0074,S0050
2020_T00241,2020-02-12 05:49:35.899637,MSFT,266.59,60,B0001,S0083
2020_T00324,2020-02-14 04:34:48.084939,AMZN,606.1,717,B0079,S0067
2020_T00193,2020-02-14 15:33:07.056365,MSFT,762.29,488,B0083,S0071
2020_T00255,2020-02-15 08:35:32.813812,AMZN,197.23,705,B0097,S0098
2020_T00203,2020-02-15 16:19:17.289930,AMZN,1299.39,199,B0031,S0004
2020_T00056,2020-02-19 03:11:43.643082,GOOGL,1431.76,587,B0005,S0033
2020_T00374,2020-02-21 20:03:56.922861,GOOGL,175.04,529,B0018,S0007
2020_T00262,2020-02-22 09:16:06.167452,AAPL,519.33,73,B0007,S0087
2020_T00329,2020-02-22 21:18:53.627955,TSLA,523.39,764,B0018,S0009
2020_T00261,2020-02-23 05:10:47.817622,MSFT,283.7,632,B0036,S0057
2020_T00392,2020-02-24 02:35:25.859819,GOOGL,1219.25,41,B0064,S0039
2020_T00469,2020-02-24 18:53:51.391850,MSFT,576.35,745,B0071,S0084
2020_T00188,2020-02-25 09:40:06.141345,AMZN,337.31,476,B0056,S0011
2020_T00270,2020-02-26 12:45:11.761933,TSLA,750.25,70,B0095,S0069
2020_T00393,2020-02-26 15:11:12.656162,AAPL,675.35,265,B0030,S0037
2020_T00445,2020-02-27 04:04:04.901701,TSLA,1152.86,173,B0054,S0084
2020_T00239,2020-02-28 19:57:24.247963,AMZN,1369.9,580,B0072,S0093
2020_T00399,2020-02-29 04:01:23.760579,GOOGL,860.34,547,B0047,S0091
2020_T00276,2020-03-01 22:13:15.505547,TSLA,230.82,137,B0036,S0027
2020_T00189,2020-03-02 05:02:54.879786,AAPL,392.03,852,B0038,S0071
2020_T00065,2020-03-05 01:51:06.938328,GOOGL,157.79,135,B0001,S0070
2020_T00416,2020-03-06 16:18:26.824873,AAPL,789.57,655,B0030,S0089
2020_T00026,2020-03-06 22:51:16.798786,TSLA,1057.49,881,B0001,S0017
2020_T00311,2020-03-07 05:09:17.016644,AAPL,1402.27,775,B0093,S0079
2020_T00048,2020-03-09 08:54:56.266157,AMZN,1293.45,497,B0093,S0058
2020_T00498,2020-03-09 19:18:39.127953,AMZN,434.85,624,B0090,S0045
2020_T00339,2020-03-09 20:05:14.392767,GOOGL,751.27,329,B0063,S0059
2020_T00266,2020-03-10 14:37:51.603430,GOOGL,1022.48,965,B0026,S0004
2020_T00160,2020-03-11 03:15:22.127337,TSLA,523.64,364,B0033,S0050
2020_T00039,2020-03-11 07:46:45.890284,TSLA,1459.65,869,B0040,S0022
2020_T00488,2020-03-11 20:52:13.116591,MSFT,1216.53,552,B0031,S0084
2020_T00120,2020-03-12 16:34:32.462556,GOOGL,1138.7,139,B0002,S0082
2020_T00157,2020-03-12 22:33:18.644909,TSLA,558.51,776,B0006,S0075
2020_T00129,2020-03-13 01:23:50.627499,GOOGL,766.89,334,B0071,S0079
2020_T00280,2020-03-13 10:21:53.352168,AAPL,1053.7,855,B0077,S0076
2020_T00085,2020-03-14 05:05:18.862552,AAPL,1441.86,112,B0086,S0064
2020_T00454,2020-03-14 16:24:16.124691,AAPL,1135.94,554,B0098,S0001
2020_T00215,2020-03-15 16:28:07.132364,AAPL,157.38,746,B0048,S0018
2020_T00293,2020-03-16 04:54:40.959218,MSFT,462.05,124,B0060,S0052
2020_T00142,2020-03-16 05:55:57.102074,TSLA,939.84,603,B0017,S0093
2020_T00369,2020-03-16 11:56:28.969547,AMZN,524.96,660,B0084,S0034
2020_T00318,2020-03-16 14:18:56.544758,GOOGL,708.17,448,B0002,S0034
2020_T00226,2020-03-18 00:18:36.359359,GOOGL,1485.36,321,B0081,S0055
2020_T00301,2020-03-18 20:42:01.270102,GOOGL,1102.08,519,B0002,S0073
2020_T00444,2020-03-18 21:14:32.183222,AMZN,1030.65,805,B0058,S0060
2020_T00181,2020-03-22 19:43:52.186566,TSLA,419.85,45,B0006,S0035
2020_T00227,2020-03-24 00:15:50.149808,AAPL,214.97,550,B0072,S0061
2020_T00248,2020-03-24 09:27:20.482250,MSFT,682.36,748,B0055,S0089
2020_T00154,2020-03-24 11:44:39.863636,MSFT,135.06,214,B0096,S0082
2020_T00199,2020-03-24 14:13:09.477642,GOOGL,1294.49,160,B0067,S0034
2020_T00250,2020-03-25 14:36:44.642128,AAPL,1452.02,536,B0091,S0024
2020_T00055,2020-03-26 10:01:02.280283,TSLA,1280.42,111,B0095,S0039
2020_T00043,2020-03-26 10:22:28.497866,MSFT,662.61,218,B0052,S0040
2020_T00246,2020-03-26 10:25:18.202000,MSFT,1279.77,316,B0031,S0040
2020_T00066,2020-03-26 18:41:43.706652,TSLA,1477.56,73,B0075,S0006
2020_T00491,2020-03-27 16:38:54.909239,AMZN,1442.9,802,B0077,S0011
2020_T00296,2020-03-28 11:47:05.864090,AAPL,991.55,140,B0053,S0020
2020_T00417,2020-03-29 10:18:51.381359,TSLA,1218.15,610,B0016,S0096
2020_T00452,2020-03-29 13:08:12.040067,AAPL,1179.35,83,B0049,S0096
2020_T00330,2020-03-29 19:09:29.643304,AAPL,503.14,272,B0066,S0099
2020_T00143,2020-03-31 01:11:22.793036,GOOGL,499.66,19,B0031,S0093
2020_T00092,2020-03-31 08:56:01.850916,TSLA,1378.01,972,B0056,S0017
2020_T00438,2020-03-31 20:27:00.638346,AAPL,1383.18,183,B0006,S0059
2020_T00218,2020-04-02 15:46:30.815176,GOOGL,1323.11,443,B0076,S0081
2020_T00074,2020-04-03 02:37:58.003010,GOOGL,1214.97,609,B0010,S0049
2020_T00382,2020-04-03 14:41:41.279362,AMZN,1391.03,973,B0087,S0074
2020_T00423,2020-04-03 22:06:23.264742,GOOGL,928.57,813,B0046,S0054
2020_T00468,2020-04-04 15:17:59.122461,MSFT,1473.25,107,B0012,S0038
2020_T00356,2020-04-06 03:42:54.724728,AAPL,1213.1,160,B0056,S0044
2020_T00349,2020-04-06 14:51:04.204067,AMZN,1378.67,15,B0016,S0071
2020_T00414,2020-04-11 05:22:55.821857,AAPL,618.25,204,B0036,S0096
2020_T00152,2020-04-13 00:20:49.974768,AMZN,382.29,458,B0034,S0043
2020_T00137,2020-04-14 06:01:08.258841,MSFT,371.06,979,B0046,S0080
2020_T00265,2020-04-14 12:27:56.776434,MSFT,1176.57,523,B0069,S0028
2020_T00315,2020-04-16 10:41:15.238245,AAPL,1282.09,354,B0073,S0013
2020_T00118,2020-04-16 11:32:24.226078,AMZN,188.86,113,B0037,S0064
2020_T00182,2020-04-16 15:46:14.330694,AAPL,506.69,881,B0018,S0051
2020_T00474,2020-04-17 16:48:39.010195,TSLA,830.9,260,B0081,S0062
2020_T00357,2020-04-18 14:26:55.628907,GOOGL,1466.58,91,B0022,S0061
2020_T00292,2020-04-19 04:29:27.632939,AAPL,587.71,223,B0091,S0075
2020_T00310,2020-04-19 11:45:11.339117,MSFT,1098.22,735,B0095,S0067
2020_T00366,2020-04-19 18:50:49.840812,AMZN,491.02,142,B0086,S0063
2020_T00412,2020-04-20 23:37:26.147636,TSLA,239.35,94,B0044,S0022
2020_T00054,2020-04-21 07:54:26.579931,TSLA,650.77,764,B0010,S0089
2020_T00264,2020-04-21 16:06:27.410274,GOOGL,202.56,982,B0031,S0040
2020_T00383,2020-04-23 09:06:52.842395,TSLA,407.79,560,B0001,S0014
2020_T00216,2020-04-23 11:31:29.087471,AAPL,950.26,67,B0082,S0016
2020_T00430,2020-04-24 00:12:11.006610,AMZN,951.36,331,B0015,S0077
2020_T00427,2020-04-24 22:41:58.448037,GOOGL,776.22,416,B0067,S0052
2020_T00385,2020-04-25 08:04:15.605068,AMZN,696.6,139,B0006,S0037
2020_T00213,2020-04-26 13:08:23.286660,AAPL,1303.4,52,B0021,S0080
2020_T00272,2020-04-26 17:06:19.751794,GOOGL,1344.49,190,B0093,S0005
2020_T00380,2020-04-26 21:33:13.020121,MSFT,1376.61,859,B0037,S0004
2020_T00202,2020-04-27 01:42:45.698679,MSFT,1475.7,476,B0027,S0010
2020_T00365,2020-04-28 21:24:09.423388,TSLA,129.81,320,B0005,S0020
2020_T00467,2020-04-29 03:17:35.335050,AAPL,458.13,726,B0074,S0076
2020_T00342,2020-04-30 09:06:56.755947,MSFT,541.63,955,B0044,S0039
2020_T00247,2020-04-30 21:19:37.827986,AAPL,368.55,264,B0028,S0065
2020_T00485,2020-05-01 22:50:54.738450,MSFT,234.77,571,B0009,S0093
2020_T00462,2020-05-02 05:18:59.813588,MSFT,576.33,801,B0046,S0070
2020_T00361,2020-05-02 06:02:04.360814,GOOGL,601.32,798,B0028,S0023
2020_T00006,2020-05-03 01:02:16.218061,AAPL,938.35,297,B0091,S0063
2020_T00268,2020-05-03 14:27:44.746707,AAPL,580.03,706,B0066,S0083
2020_T00077,2020-05-04 00:43:42.293168,MSFT,1412.7,355,B0050,S0009
2020_T00221,2020-05-07 07:10:21.620404,MSFT,1213.53,813,B0043,S0058
2020_T00465,2020-05-08 12:46:53.620829,TSLA,790.11,351,B0042,S0081
2020_T00395,2020-05-08 19:02:03.214818,AAPL,1208.72,893,B0038,S0002
2020_T00164,2020-05-08 21:15:03.304911,TSLA,1418.43,821,B0017,S0050
2020_T00415,2020-05-09 09:01:59.137975,AAPL,1378.9,882,B0012,S0082
2020_T00076,2020-05-10 12:23:33.837215,GOOGL,290.7,166,B0094,S0060
2020_T00209,2020-05-10 15:17:52.119852,AMZN,1306.5,920,B0052,S0035
2020_T00348,2020-05-11 00:11:30.976921,MSFT,724.23,581,B0029,S0082
2020_T00391,2020-05-11 07:53:31.532415,GOOGL,924.84,171,B0079,S0094
2020_T00372,2020-05-11 10:44:32.453552,MSFT,958.8,84,B0080,S0030
2020_T00071,2020-05-13 06:43:58.520047,AAPL,612.89,409,B0038,S0030
2020_T00245,2020-05-13 10:08:11.624229,MSFT,1268.37,558,B0001,S0092
2020_T00338,2020-05-16 04:25:58.966775,TSLA,409.39,866,B0084,S0027
2020_T00428,2020-05-16 10:53:47.559110,GOOGL,639.3,90,B0054,S0048
2020_T00343,2020-05-18 11:49:23.385051,AMZN,1085.57,185,B0016,S0062
2020_T00180,2020-05-18 22:38:43.613203,AAPL,917.21,292,B0039,S0088
2020_T00162,2020-05-20 05:20:30.452594,MSFT,238.59,784,B0046,S0096
2020_T00150,2020-05-20 10:40:07.791328,GOOGL,159.11,698,B0020,S0037
2020_T00495,2020-05-20 12:26:13.444542,GOOGL,420.0,433,B0052,S0039
2020_T00140,2020-05-21 00:12:43.152964,AAPL,820.61,134,B0041,S0062
2020_T00477,2020-05-24 13:20:28.631896,AMZN,728.13,884,B0055,S0062
2020_T00334,2020-05-24 14:08:10.479811,GOOGL,811.51,788,B0053,S0097
2020_T00439,2020-05-24 15:24:55.286189,TSLA,1340.35,338,B0088,S0001
2020_T00307,2020-05-26 09:25:51.761546,MSFT,654.71,430,B0032,S0031
2020_T00021,2020-05-26 11:29:30.411928,AAPL,262.92,633,B0090,S0005
2020_T00434,2020-05-27 03:01:32.781967,AAPL,972.53,790,B0075,S0099
2020_T00108,2020-05-27 12:36:51.162438,AAPL,1103.64,446,B0057,S0058
2020_T00260,2020-05-29 12:47:08.861243,AAPL,1309.5,648,B0090,S0008
2020_T00096,2020-05-29 14:04:22.716120,AMZN,1030.45,695,B0013,S0070
2020_T00093,2020-05-30 03:26:40.068557,AMZN,111.03,217,B0051,S0007
2020_T00442,2020-05-30 08:16:52.089601,AAPL,1451.96,28,B0061,S0014
2020_T00271,2020-05-31 02:08:52.449215,AAPL,281.52,720,B0018,S0002
2020_T00002,2020-05-31 15:35:16.240165,AAPL,593.86,229,B0088,S0088
2020_T00183,2020-05-31 21:10:52.004882,AAPL,898.66,634,B0055,S0031
2020_T00314,2020-06-03 04:49:44.359169,AAPL,230.35,813,B0057,S0024
2020_T00335,2020-06-03 19:21:01.061226,AAPL,101.4,336,B0038,S0006
2020_T00158,2020-06-05 23:00:23.665376,AAPL,291.29,622,B0038,S0001
2020_T00179,2020-06-06 01:26:00.020373,AMZN,849.19,697,B0023,S0003
2020_T00347,2020-06-06 07:59:50.978147,GOOGL,627.85,207,B0046,S0039
2020_T00484,2020-06-06 15:09:37.133325,TSLA,1470.87,745,B0014,S0083
2020_T00173,2020-06-06 16:36:29.665816,MSFT,873.27,965,B0025,S0006
2020_T00384,2020-06-07 11:36:26.933375,MSFT,441.82,974,B0030,S0019
2020_T00205,2020-06-08 04:28:10.425992,GOOGL,584.92,345,B0088,S0081
2020_T00013,2020-06-08 05:29:39.098221,GOOGL,992.09,480,B0051,S0016
2020_T00042,2020-06-08 10:01:29.595952,TSLA,1097.21,305,B0002,S0054
2020_T00373,2020-06-08 15:18:37.667269,AAPL,885.9,543,B0065,S0029
2020_T00097,2020-06-09 11:04:27.938656,AMZN,1199.72,789,B0064,S0031
2020_T00014,2020-06-09 18:54:07.820135,AMZN,100.75,662,B0097,S0008
2020_T00186,2020-06-10 04:51:50.220782,GOOGL,408.18,727,B0079,S0005
2020_T00113,2020-06-11 14:13:50.214931,GOOGL,359.26,999,B0099,S0011
2020_T00482,2020-06-13 06:16:52.315332,AAPL,146.75,922,B0032,S0020
2020_T00492,2020-06-13 16:16:38.555925,TSLA,278.26,367,B0074,S0092
2020_T00080,2020-06-13 21:11:26.241993,MSFT,619.99,101,B0013,S0083
2020_T00059,2020-06-15 03:43:31.538202,GOOGL,1400.76,113,B0068,S0049
2020_T00184,2020-06-15 14:41:44.799579,GOOGL,451.94,591,B0025,S0008
2020_T00481,2020-06-16 12:54:42.498759,GOOGL,627.48,258,B0030,S0086
2020_T00115,2020-06-16 13:27:41.020837,TSLA,854.26,735,B0005,S0079
2020_T00441,2020-06-16 20:13:14.469598,TSLA,312.91,541,B0010,S0038
2020_T00089,2020-06-18 04:02:39.051013,AAPL,543.17,393,B0030,S0020
2020_T00459,2020-06-18 16:22:35.289153,AAPL,896.61,108,B0023,S0029
2020_T00017,2020-06-18 20:26:45.210858,AMZN,184.99,250,B0033,S0071
2020_T00295,2020-06-20 22:44:06.440926,AMZN,1299.26,317,B0011,S0088
2020_T00289,2020-06-21 13:08:00.681154,GOOGL,1121.86,76,B0007,S0029
2020_T00233,2020-06-22 01:54:08.961598,AMZN,246.67,455,B0094,S0080
2020_T00429,2020-06-22 05:25:01.386772,GOOGL,1229.71,892,B0013,S0085
2020_T00138,2020-06-22 08:15:58.094991,AAPL,1295.78,796,B0009,S0041
2020_T00185,2020-06-22 19:10:31.635912,AAPL,481.56,80,B0025,S0027
2020_T00098,2020-06-23 02:43:06.724931,GOOGL,151.81,529,B0099,S0097
2020_T00104,2020-06-23 14:48:38.421810,AMZN,730.79,631,B0003,S0097
2020_T00455,2020-06-24 00:37:13.522141,GOOGL,853.57,955,B0033,S0063
2020_T00377,2020-06-24 06:31:10.328185,AAPL,356.24,356,B0011,S0075
2020_T00305,2020-06-25 04:52:20.486763,GOOGL,919.5,629,B0012,S0050
2020_T00397,2020-06-25 08:03:24.117391,MSFT,204.14,112,B0006,S0044
2020_T00242,2020-06-25 10:56:49.267912,TSLA,788.71,291,B0083,S0066
2020_T00105,2020-06-25 14:27:43.737194,AAPL,238.29,772,B0048,S0096
2020_T00320,2020-06-25 17:04:32.946079,AMZN,731.68,158,B0008,S0077
2020_T00405,2020-06-26 05:58:44.457576,AMZN,538.98,236,B0080,S0067
2020_T00057,2020-06-26 22:27:54.009034,AMZN,430.53,57,B0054,S0060
2020_T00486,2020-06-27 10:41:39.603110,GOOGL,1214.81,400,B0013,S0020
2020_T00079,2020-06-27 20:11:57.466503,AMZN,910.51,795,B0059,S0017
2020_T00300,2020-06-29 05:56:30.025232,GOOGL,1107.03,744,B0058,S0032
2020_T00063,2020-06-30 07:15:10.718160,AMZN,997.56,363,B0055,S0044
2020_T00291,2020-06-30 22:21:38.006726,GOOGL,684.41,533,B0071,S0018
2020_T00177,2020-07-01 03:56:23.392068,MSFT,1249.41,521,B0095,S0048
2020_T00236,2020-07-02 02:13:14.355665,TSLA,1039.02,986,B0013,S0060
2020_T00047,2020-07-02 11:46:44.726423,AAPL,657.05,741,B0054,S0091
2020_T00022,2020-07-03 13:29:00.126373,TSLA,512.13,584,B0006,S0023
2020_T00004,2020-07-04 18:22:04.379442,AMZN,474.43,805,B0012,S0015
2020_T00400,2020-07-05 06:29:06.159352,GOOGL,1066.88,341,B0047,S0031
2020_T00206,2020-07-05 15:39:32.739574,MSFT,1494.09,349,B0027,S0085
2020_T00112,2020-07-05 22:28:48.210377,TSLA,1451.97,272,B0091,S0038
2020_T00011,2020-07-07 02:32:40.127197,TSLA,1361.13,662,B0040,S0091
2020_T00046,2020-07-07 15:22:54.835267,AMZN,1294.61,991,B0058,S0044
2020_T00084,2020-07-09 18:49:51.548193,GOOGL,856.6,420,B0047,S0076
2020_T00081,2020-07-09 22:30:31.011813,TSLA,1008.31,751,B0080,S0096
2020_T00052,2020-07-10 14:44:58.759067,AAPL,1096.26,116,B0095,S0021
2020_T00235,2020-07-12 10:38:12.499976,MSFT,936.89,893,B0096,S0030
2020_T00346,2020-07-12 17:29:04.655068,AMZN,269.97,614,B0036,S0085
2020_T00208,2020-07-13 04:22:16.541951,TSLA,763.18,113,B0038,S0021
2020_T00368,2020-07-13 05:39:52.443598,MSFT,770.76,372,B0044,S0078
2020_T00288,2020-07-16 04:57:30.413489,MSFT,1230.36,757,B0027,S0095
2020_T00015,2020-07-16 08:17:36.599685,TSLA,317.89,781,B0033,S0024
2020_T00087,2020-07-16 09:29:30.073180,AMZN,548.73,896,B0065,S0029
2020_T00078,2020-07-17 15:36:12.381697,TSLA,324.09,370,B0086,S0044
2020_T00302,2020-07-18 11:16:20.660527,MSFT,1141.29,633,B0092,S0069
2020_T00500,2020-07-20 01:34:31.730832,AMZN,1391.99,354,B0045,S0055
2020_T00487,2020-07-20 11:39:52.214155,AMZN,130.32,650,B0082,S0087
2020_T00237,2020-07-21 00:04:23.901727,GOOGL,1394.0,649,B0083,S0033
2020_T00494,2020-07-22 02:21:28.346386,AMZN,816.08,724,B0094,S0004
2020_T00058,2020-07-23 14:29:55.562960,GOOGL,345.1,813,B0058,S0050
2020_T00003,2020-07-24 05:51:34.557134,TSLA,800.73,269,B0023,S0007
2020_T00431,2020-07-24 06:47:13.018626,MSFT,862.32,797,B0063,S0082
2020_T00163,2020-07-25 20:54:21.675622,AAPL,1306.25,486,B0059,S0049
2020_T00478,2020-07-26 10:27:27.866086,GOOGL,606.16,279,B0051,S0004
2020_T00490,2020-07-29 00:12:02.369119,AMZN,703.75,826,B0071,S0042
2020_T00122,2020-07-29 05:23:40.892732,MSFT,919.73,609,B0085,S0045
2020_T00008,2020-07-30 11:17:57.239766,AMZN,834.17,336,B0081,S0074
2020_T00147,2020-07-31 10:16:29.959894,AAPL,1295.0,471,B0008,S0037
2020_T00309,2020-08-03 00:20:16.298458,AMZN,506.06,250,B0078,S0038
2020_T00352,2020-08-03 15:18:38.327334,TSLA,546.81,114,B0060,S0081
2020_T00175,2020-08-04 21:51:49.173291,AMZN,966.48,806,B0012,S0004
2020_T00201,2020-08-05 14:38:40.088716,GOOGL,286.19,85,B0024,S0009
2020_T00408,2020-08-05 19:58:40.909795,AMZN,448.65,137,B0013,S0034
2020_T00240,2020-08-05 20:13:17.188784,AMZN,527.64,981,B0005,S0054
2020_T00360,2020-08-06 04:16:45.725993,TSLA,340.6,752,B0014,S0018
2020_T00211,2020-08-06 16:50:06.417806,MSFT,363.0,895,B0011,S0038
2020_T00072,2020-08-07 00:09:57.974363,AAPL,1351.77,185,B0034,S0059
2020_T00070,2020-08-07 01:19:25.137045,AAPL,1188.44,675,B0083,S0026
2020_T00035,2020-08-07 13:20:40.819368,AMZN,320.54,269,B0025,S0086
2020_T00027,2020-08-10 05:46:23.963462,TSLA,645.95,732,B0095,S0031
2020_T00091,2020-08-10 06:10:48.796191,AAPL,624.21,582,B0097,S0062
2020_T00124,2020-08-10 07:46:44.092245,GOOGL,651.91,278,B0087,S0036
2020_T00367,2020-08-10 17:34:55.104331,MSFT,685.8,570,B0026,S0084
2020_T00144,2020-08-11 16:26:55.023441,GOOGL,505.31,678,B0036,S0005
2020_T00471,2020-08-11 22:19:40.602761,AAPL,1271.41,914,B0042,S0045
2020_T00127,2020-08-11 22:46:48.468211,AMZN,361.34,244,B0030,S0081
2020_T00174,2020-08-12 23:19:20.048963,AMZN,638.32,994,B0014,S0052
2020_T00155,2020-08-15 11:50:50.266851,AMZN,1445.8,298,B0069,S0090
2020_T00256,2020-08-15 12:09:33.627420,GOOGL,1438.31,91,B0001,S0023
2020_T00009,2020-08-16 03:01:40.045415,AAPL,958.63,291,B0009,S0034
2020_T00499,2020-08-16 10:31:43.648055,AMZN,306.03,907,B0058,S0080
2020_T00161,2020-08-16 14:34:09.465434,TSLA,830.89,413,B0089,S0024
2020_T00125,2020-08-17 04:39:38.876750,MSFT,921.83,749,B0099,S0079
2020_T00457,2020-08-17 09:38:22.683133,TSLA,1381.48,773,B0010,S0084
2020_T00449,2020-08-17 14:10:23.710049,AMZN,1383.19,564,B0055,S0091
2020_T00040,2020-08-18 06:33:53.144295,MSFT,526.08,373,B0097,S0049
2020_T00167,2020-08-19 04:29:32.910090,TSLA,609.77,837,B0089,S0038
2020_T00156,2020-08-21 05:48:57.060255,GOOGL,334.66,680,B0082,S0047
2020_T00249,2020-08-22 10:57:48.708015,GOOGL,581.22,782,B0061,S0088
2020_T00062,2020-08-22 12:02:26.774435,AAPL,862.69,146,B0065,S0062
2020_T00134,2020-08-22 22:42:18.714562,GOOGL,757.62,227,B0047,S0069
2020_T00332,2020-08-23 03:48:31.778184,AAPL,1096.74,316,B0028,S0033
2020_T00153,2020-08-23 10:44:39.906587,AAPL,187.3,169,B0073,S0021
2020_T00308,2020-08-23 21:25:44.478077,GOOGL,135.5,364,B0009,S0046
2020_T00012,2020-08-24 17:59:32.456089,AMZN,1438.4,201,B0001,S0010
2020_T00194,2020-08-25 05:18:39.550610,TSLA,116.39,192,B0025,S0022
2020_T00328,2020-08-25 17:20:22.073375,MSFT,1370.12,648,B0089,S0075
2020_T00479,2020-08-25 21:21:02.709941,AMZN,391.47,735,B0094,S0047
2020_T00068,2020-08-25 23:05:26.999414,AAPL,1288.47,42,B0055,S0063
2020_T00297,2020-08-26 05:05:04.753456,TSLA,114.22,746,B0056,S0035
2020_T00450,2020-08-27 03:25:18.939864,GOOGL,1181.51,139,B0007,S0035
2020_T00170,2020-08-29 02:49:12.257214,AAPL,1452.79,599,B0086,S0083
2020_T00476,2020-08-29 08:05:39.257470,AMZN,1071.23,71,B0074,S0026
2020_T00090,2020-09-02 03:16:37.154664,AMZN,1304.61,341,B0033,S0084
