trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2018_T00284,2018-01-25 13:31:22.071482,AMZN,1053.07,150,B0040,S0012
2018_T00028,2018-01-25 14:18:26.205150,TSLA,153.72,499,B0055,S0069
2018_T00206,2018-01-27 21:10:28.206984,TSLA,137.34,796,B0066,S0041
2018_T00370,2018-01-29 05:57:40.542187,GOOGL,1370.37,809,B0033,S0054
2018_T00415,2018-01-29 14:37:57.998806,MSFT,975.32,864,B0086,S0077
2018_T00165,2018-01-30 03:37:01.779759,TSLA,1264.56,834,B0018,S0089
2018_T00449,2018-01-30 18:50:35.778226,AAPL,161.02,332,B0093,S0089
2018_T00220,2018-01-31 02:20:37.330415,AMZN,141.45,981,B0079,S0037
2018_T00373,2018-01-31 10:18:53.810233,AMZN,456.13,961,B0085,S0059
2018_T00225,2018-01-31 17:06:47.280204,AMZN,221.38,116,B0014,S0067
2018_T00207,2018-01-31 19:38:37.970474,TSLA,297.2,949,B0015,S0072
2018_T00092,2018-02-05 16:13:00.991819,MSFT,683.97,667,B0035,S0027
2018_T00330,2018-02-06 09:07:03.958309,TSLA,1247.06,921,B0025,S0009
2018_T00109,2018-02-08 06:08:52.772323,GOOGL,912.44,608,B0041,S0035
2018_T00270,2018-02-09 05:50:39.626228,MSFT,145.18,740,B0091,S0038
2018_T00308,2018-02-10 14:21:54.169424,MSFT,701.23,485,B0071,S0003
2018_T00407,2018-02-10 20:38:02.948869,AAPL,1223.07,111,B0031,S0016
2018_T00027,2018-02-11 06:49:38.200856,AAPL,388.54,597,B0090,S0060
2018_T00030,2018-02-11 09:15:13.160133,GOOGL,835.2,784,B0023,S0077
2018_T00410,2018-02-12 03:12:32.041818,GOOGL,607.43,815,B0064,S0052
2018_T00228,2018-02-13 01:07:41.163079,GOOGL,108.1,393,B0027,S0022
2018_T00263,2018-02-13 05:03:52.168255,TSLA,732.42,363,B0068,S0055
2018_T00233,2018-02-14 18:06:16.905055,TSLA,1454.46,205,B0065,S0098
2018_T00467,2018-02-16 00:08:52.336677,AAPL,465.36,938,B0084,S0081
2018_T00188,2018-02-16 03:15:48.692441,AAPL,1435.66,40,B0004,S0065
2018_T00179,2018-02-18 02:45:17.554134,GOOGL,1218.49,537,B0029,S0024
2018_T00294,2018-02-18 18:09:25.569915,AMZN,270.62,930,B0050,S0018
2018_T00380,2018-02-20 16:31:53.217242,AAPL,821.15,114,B0044,S0057
2018_T00019,2018-02-21 02:01:31.557763,MSFT,315.88,59,B0007,S0023
2018_T00497,2018-02-21 06:40:51.781983,TSLA,766.6,739,B0077,S0040
2018_T00468,2018-02-21 11:49:43.271363,AAPL,266.3,76,B0089,S0084
2018_T00352,2018-02-22 00:00:13.433542,GOOGL,1328.72,786,B0022,S0093
2018_T00219,2018-02-24 20:52:25.852782,TSLA,1483.87,872,B0066,S0001
2018_T00250,2018-02-25 13:01:43.479104,GOOGL,1290.56,545,B0024,S0045
2018_T00313,2018-02-26 01:32:20.558996,TSLA,1288.13,8,B0018,S0017
2018_T00442,2018-02-26 16:10:44.287001,AAPL,423.98,254,B0037,S0011
2018_T00085,2018-02-27 00:52:17.163707,MSFT,595.53,883,B0067,S0002
2018_T00339,2018-02-28 04:07:59.747359,TSLA,179.0,87,B0073,S0010
2018_T00471,2018-02-28 11:19:53.443565,MSFT,1029.06,567,B0046,S0055
2018_T00244,2018-03-01 03:08:41.386879,MSFT,602.72,258,B0063,S0067
2018_T00487,2018-03-04 01:10:43.222109,MSFT,1471.81,258,B0007,S0083
2018_T00466,2018-03-04 02:58:13.801374,AMZN,860.39,822,B0066,S0095
2018_T00335,2018-03-04 08:53:54.566122,GOOGL,814.41,714,B0090,S0071
2018_T00158,2018-03-05 05:42:32.033304,TSLA,710.66,962,B0050,S0088
2018_T00391,2018-03-05 09:40:38.949675,MSFT,1176.55,396,B0057,S0031
2018_T00210,2018-03-07 18:30:08.023020,AMZN,627.0,514,B0050,S0044
2018_T00328,2018-03-07 22:01:26.507892,AMZN,202.54,742,B0065,S0053
2018_T00015,2018-03-08 06:05:08.862339,GOOGL,203.52,687,B0088,S0077
2018_T00078,2018-03-08 08:07:48.609370,MSFT,309.52,901,B0088,S0071
2018_T00173,2018-03-09 13:51:09.398070,GOOGL,1376.46,511,B0046,S0085
2018_T00044,2018-03-10 23:36:28.623909,MSFT,1220.23,65,B0049,S0080
2018_T00393,2018-03-10 23:52:49.487307,MSFT,1374.22,430,B0088,S0014
2018_T00455,2018-03-11 12:58:07.218119,MSFT,596.19,794,B0081,S0065
2018_T00053,2018-03-16 00:35:53.912877,GOOGL,1393.98,343,B0064,S0031
2018_T00417,2018-03-16 06:43:17.782517,MSFT,1261.35,953,B0064,S0083
2018_T00431,2018-03-17 01:08:41.148656,AAPL,264.77,298,B0036,S0037
2018_T00307,2018-03-17 09:01:39.867145,AMZN,863.61,961,B0047,S0058
2018_T00046,2018-03-17 12:32:14.113794,MSFT,643.95,503,B0069,S0032
2018_T00438,2018-03-17 21:37:10.287445,AMZN,983.7,758,B0099,S0093
2018_T00459,2018-03-17 22:05:38.343782,AAPL,763.43,824,B0008,S0017
2018_T00424,2018-03-18 02:26:19.627556,GOOGL,590.59,976,B0034,S0022
2018_T00023,2018-03-18 08:40:50.551527,TSLA,189.79,776,B0045,S0026
2018_T00049,2018-03-18 13:18:15.879402,AAPL,748.91,694,B0051,S0032
2018_T00375,2018-03-19 06:07:58.965139,MSFT,1379.51,237,B0082,S0086
2018_T00052,2018-03-20 12:26:39.473932,GOOGL,960.64,596,B0018,S0019
2018_T00047,2018-03-21 03:23:26.036769,AAPL,1415.78,749,B0073,S0063
2018_T00024,2018-03-22 05:21:32.881438,TSLA,1412.06,513,B0061,S0043
2018_T00166,2018-03-22 15:10:12.298189,AMZN,922.33,16,B0078,S0088
2018_T00104,2018-03-24 11:03:12.582974,TSLA,214.86,380,B0070,S0056
2018_T00139,2018-03-24 17:47:08.136889,GOOGL,767.47,759,B0076,S0082
2018_T00338,2018-03-24 20:37:52.776686,TSLA,1235.14,155,B0090,S0084
2018_T00127,2018-03-25 01:17:18.141657,GOOGL,574.86,374,B0017,S0065
2018_T00193,2018-03-26 03:47:36.856658,MSFT,538.15,577,B0073,S0071
2018_T00081,2018-03-26 21:02:22.734227,AMZN,1439.64,941,B0033,S0084
2018_T00269,2018-03-27 10:48:57.267694,MSFT,624.5,781,B0089,S0009
2018_T00286,2018-03-28 06:02:50.029130,GOOGL,518.3,747,B0015,S0097
2018_T00301,2018-03-28 20:47:46.983352,GOOGL,1251.94,537,B0014,S0062
2018_T00340,2018-03-29 16:16:11.724450,TSLA,647.22,259,B0030,S0086
2018_T00097,2018-03-31 09:57:35.219681,AAPL,1412.71,660,B0052,S0061
2018_T00282,2018-03-31 13:35:36.448305,AMZN,468.2,24,B0017,S0031
2018_T00212,2018-04-01 01:08:54.357450,AMZN,1251.74,688,B0024,S0075
2018_T00315,2018-04-02 00:35:41.285767,AAPL,940.07,286,B0021,S0069
2018_T00382,2018-04-02 05:23:41.528096,TSLA,1007.97,287,B0057,S0086
2018_T00218,2018-04-02 16:46:50.983180,MSFT,490.9,669,B0022,S0001
2018_T00460,2018-04-03 04:10:56.461299,AAPL,650.31,698,B0050,S0048
2018_T00096,2018-04-03 12:27:26.412260,TSLA,275.27,583,B0011,S0084
2018_T00249,2018-04-04 22:52:31.999183,GOOGL,1189.75,405,B0051,S0026
2018_T00386,2018-04-05 04:03:25.907176,MSFT,767.12,555,B0027,S0037
2018_T00054,2018-04-05 09:40:59.331735,AMZN,791.67,987,B0044,S0063
2018_T00122,2018-04-06 18:41:27.298550,TSLA,1358.47,701,B0074,S0068
2018_T00367,2018-04-06 21:47:59.447911,AAPL,871.84,51,B0005,S0072
2018_T00215,2018-04-07 13:51:06.007790,MSFT,1171.69,675,B0092,S0074
2018_T00050,2018-04-07 14:37:42.425737,AMZN,513.33,946,B0032,S0091
2018_T00129,2018-04-10 13:41:34.026309,TSLA,372.94,753,B0022,S0046
2018_T00084,2018-04-10 14:52:36.872996,GOOGL,1204.44,882,B0041,S0068
2018_T00389,2018-04-10 17:16:22.813118,GOOGL,1050.74,781,B0053,S0035
2018_T00042,2018-04-10 19:12:56.474321,MSFT,627.39,676,B0095,S0025
2018_T00292,2018-04-11 15:03:29.598922,GOOGL,282.34,414,B0044,S0021
2018_T00341,2018-04-12 11:23:26.534410,MSFT,792.45,13,B0059,S0079
2018_T00290,2018-04-12 14:06:55.759014,GOOGL,669.09,797,B0067,S0092
2018_T00478,2018-04-13 09:48:11.203396,TSLA,303.59,808,B0027,S0076
2018_T00100,2018-04-14 06:50:17.824953,MSFT,472.41,836,B0002,S0039
2018_T00146,2018-04-14 09:55:23.220295,TSLA,141.01,222,B0073,S0034
2018_T00031,2018-04-15 00:58:35.275165,TSLA,425.44,340,B0085,S0085
2018_T00095,2018-04-15 08:59:24.278240,GOOGL,694.86,142,B0033,S0016
2018_T00108,2018-04-15 09:34:01.173481,AAPL,559.88,340,B0072,S0052
2018_T00408,2018-04-15 13:47:50.026925,TSLA,848.19,801,B0077,S0070
2018_T00368,2018-04-16 19:46:22.627802,GOOGL,400.46,559,B0092,S0016
2018_T00477,2018-04-17 04:10:36.638491,AMZN,280.79,163,B0066,S0056
2018_T00426,2018-04-19 06:47:55.160885,GOOGL,1115.99,512,B0065,S0039
2018_T00492,2018-04-19 14:52:28.959003,TSLA,616.05,275,B0046,S0084
2018_T00489,2018-04-20 21:20:25.280778,AMZN,777.32,132,B0005,S0034
2018_T00276,2018-04-20 22:18:32.539313,TSLA,571.85,211,B0071,S0050
2018_T00326,2018-04-22 14:40:58.355568,GOOGL,1417.53,88,B0078,S0093
2018_T00402,2018-04-24 04:06:51.684565,MSFT,693.5,549,B0031,S0006
2018_T00305,2018-04-25 08:25:27.189016,TSLA,488.74,962,B0024,S0052
2018_T00120,2018-04-25 15:33:09.515979,AAPL,1284.12,271,B0052,S0088
2018_T00387,2018-04-27 00:37:32.551233,AAPL,1071.13,751,B0059,S0024
2018_T00114,2018-04-27 10:11:15.924154,AMZN,561.96,989,B0013,S0052
2018_T00075,2018-04-29 11:03:45.944411,GOOGL,1089.67,38,B0063,S0012
2018_T00011,2018-04-29 17:05:43.797593,AAPL,1459.52,268,B0024,S0055
2018_T00399,2018-05-01 02:17:49.570702,AAPL,525.34,314,B0041,S0026
2018_T00435,2018-05-02 01:25:27.330867,TSLA,1126.68,74,B0037,S0010
2018_T00214,2018-05-03 12:10:30.357727,TSLA,1219.49,312,B0069,S0017
2018_T00170,2018-05-04 04:15:08.914171,AMZN,348.9,990,B0091,S0080
2018_T00199,2018-05-04 15:35:04.301865,TSLA,1393.07,938,B0091,S0096
2018_T00272,2018-05-04 17:23:15.993262,AAPL,1237.56,95,B0077,S0007
2018_T00184,2018-05-05 02:42:25.247050,TSLA,698.47,256,B0055,S0073
2018_T00395,2018-05-05 04:36:34.650353,GOOGL,1149.84,61,B0035,S0008
2018_T00063,2018-05-07 14:17:10.489436,GOOGL,120.49,506,B0097,S0035
2018_T00186,2018-05-07 17:37:06.197890,GOOGL,1379.11,648,B0079,S0028
2018_T00416,2018-05-07 20:05:37.374617,MSFT,1238.74,261,B0097,S0055
2018_T00059,2018-05-07 21:58:04.768765,TSLA,985.9,752,B0043,S0035
2018_T00198,2018-05-08 12:44:35.686837,AMZN,650.11,295,B0065,S0030
2018_T00074,2018-05-08 22:49:24.441691,TSLA,143.55,375,B0049,S0071
2018_T00462,2018-05-10 10:34:23.787885,TSLA,332.37,528,B0096,S0009
2018_T00136,2018-05-11 08:31:31.153616,GOOGL,846.83,665,B0098,S0014
2018_T00454,2018-05-13 09:18:20.914230,AAPL,863.66,920,B0041,S0086
2018_T00364,2018-05-13 16:28:18.830141,AAPL,279.31,679,B0055,S0018
2018_T00169,2018-05-14 05:57:44.048930,TSLA,1372.03,816,B0062,S0056
2018_T00479,2018-05-14 23:09:03.516721,MSFT,1177.72,462,B0042,S0062
2018_T00248,2018-05-16 06:57:58.854718,MSFT,1264.97,391,B0046,S0080
2018_T00231,2018-05-16 08:02:38.996620,MSFT,755.25,451,B0057,S0020
2018_T00187,2018-05-16 12:02:39.687479,GOOGL,173.38,659,B0064,S0053
2018_T00141,2018-05-16 12:16:27.049573,MSFT,556.48,962,B0049,S0024
2018_T00457,2018-05-16 12:57:17.329750,AMZN,1122.39,451,B0079,S0067
2018_T00273,2018-05-17 09:09:37.000034,AAPL,221.34,746,B0055,S0007
2018_T00353,2018-05-18 02:42:39.967026,AAPL,525.86,490,B0075,S0092
2018_T00297,2018-05-18 06:43:11.980494,MSFT,1153.87,358,B0018,S0007
2018_T00324,2018-05-20 08:59:39.094247,AMZN,400.32,178,B0003,S0097
2018_T00444,2018-05-22 01:57:17.022032,TSLA,1149.96,9,B0027,S0017
2018_T00488,2018-05-22 11:10:41.568884,AMZN,1415.89,621,B0052,S0032
2018_T00482,2018-05-22 13:36:27.424544,AAPL,755.14,34,B0015,S0087
2018_T00347,2018-05-22 22:08:23.933098,MSFT,459.24,175,B0063,S0025
2018_T00130,2018-05-25 07:16:41.410888,MSFT,374.38,32,B0001,S0070
2018_T00116,2018-05-25 14:25:20.229250,MSFT,508.72,673,B0072,S0001
2018_T00289,2018-05-25 23:40:56.342853,AMZN,1452.49,790,B0021,S0077
2018_T00452,2018-05-27 03:42:51.007630,MSFT,1186.85,184,B0065,S0054
2018_T00280,2018-05-27 17:07:44.725309,AAPL,457.04,239,B0067,S0021
2018_T00401,2018-05-27 19:15:32.240379,MSFT,736.36,565,B0022,S0019
2018_T00208,2018-05-28 07:52:33.666380,GOOGL,1169.36,453,B0084,S0067
2018_T00043,2018-05-28 08:26:09.185623,TSLA,1420.79,115,B0021,S0096
2018_T00420,2018-05-30 03:34:52.116253,GOOGL,974.77,698,B0009,S0040
2018_T00006,2018-05-30 07:24:22.589770,MSFT,400.71,426,B0083,S0015
2018_T00349,2018-05-31 04:52:59.568308,AMZN,788.84,372,B0064,S0069
2018_T00283,2018-05-31 21:58:22.130975,TSLA,818.97,450,B0069,S0063
2018_T00262,2018-06-01 05:47:05.609771,MSFT,1379.91,659,B0069,S0048
2018_T00113,2018-06-01 16:48:55.068895,MSFT,1363.42,145,B0057,S0060
2018_T00374,2018-06-02 08:53:37.038900,MSFT,100.06,172,B0096,S0047
2018_T00177,2018-06-02 12:55:36.823797,TSLA,1101.76,680,B0082,S0083
2018_T00394,2018-06-02 15:08:13.571257,TSLA,1387.79,907,B0098,S0091
2018_T00448,2018-06-03 01:23:53.870686,TSLA,824.54,615,B0042,S0058
2018_T00242,2018-06-03 02:35:21.413633,AMZN,310.04,14,B0086,S0059
2018_T00013,2018-06-03 14:32:49.940803,AAPL,717.72,450,B0032,S0035
2018_T00355,2018-06-05 08:09:05.572212,AMZN,769.98,454,B0056,S0029
2018_T00298,2018-06-05 20:12:45.950418,AAPL,742.47,97,B0031,S0049
2018_T00465,2018-06-06 11:24:38.222480,GOOGL,1150.23,580,B0085,S0002
2018_T00164,2018-06-07 02:07:42.558064,AMZN,375.0,917,B0020,S0055
2018_T00333,2018-06-07 02:51:12.369608,MSFT,895.13,972,B0011,S0012
2018_T00446,2018-06-08 16:16:56.701181,MSFT,133.78,574,B0066,S0082
2018_T00334,2018-06-08 18:05:50.939583,GOOGL,1411.12,41,B0029,S0066
2018_T00020,2018-06-09 22:52:53.529767,GOOGL,188.21,273,B0050,S0003
2018_T00012,2018-06-10 23:02:27.707355,TSLA,989.44,696,B0028,S0079
2018_T00134,2018-06-11 03:34:59.282457,TSLA,1037.1,221,B0097,S0074
2018_T00182,2018-06-11 04:33:10.768392,MSFT,342.76,477,B0008,S0086
2018_T00256,2018-06-11 04:49:41.059736,GOOGL,133.45,443,B0010,S0001
2018_T00153,2018-06-11 08:34:11.820967,AAPL,674.63,249,B0004,S0093
2018_T00151,2018-06-11 19:28:12.188279,AMZN,448.94,893,B0054,S0036
2018_T00246,2018-06-11 21:36:42.214740,TSLA,356.5,187,B0035,S0062
2018_T00209,2018-06-12 01:28:14.107333,TSLA,728.27,719,B0043,S0086
2018_T00014,2018-06-12 09:28:03.277532,AMZN,191.0,764,B0085,S0072
2018_T00318,2018-06-14 03:00:37.682279,TSLA,164.68,934,B0056,S0022
2018_T00303,2018-06-14 05:14:36.146098,AAPL,335.5,24,B0085,S0068
2018_T00107,2018-06-14 21:08:04.585205,MSFT,1425.1,216,B0047,S0053
2018_T00106,2018-06-15 07:16:51.050828,MSFT,173.9,769,B0049,S0044
2018_T00500,2018-06-15 11:41:41.913503,AAPL,450.12,435,B0043,S0072
2018_T00150,2018-06-15 23:26:30.684044,TSLA,386.8,220,B0014,S0023
2018_T00473,2018-06-16 09:44:02.252157,TSLA,671.2,817,B0019,S0069
2018_T00093,2018-06-16 15:29:50.058054,AAPL,919.31,624,B0052,S0033
2018_T00403,2018-06-16 17:49:22.925743,GOOGL,1459.99,791,B0079,S0055
2018_T00331,2018-06-16 23:19:59.232355,GOOGL,1201.55,821,B0029,S0088
2018_T00254,2018-06-17 14:15:22.629343,TSLA,802.96,877,B0067,S0011
2018_T00346,2018-06-18 16:39:43.466958,GOOGL,1124.8,414,B0098,S0042
2018_T00131,2018-06-18 18:00:25.328193,TSLA,1278.74,657,B0049,S0071
2018_T00155,2018-06-19 16:57:04.025398,TSLA,216.93,212,B0074,S0038
2018_T00045,2018-06-24 06:02:32.745824,AAPL,517.45,203,B0057,S0013
2018_T00069,2018-06-25 11:02:35.667522,GOOGL,1382.55,561,B0069,S0068
2018_T00083,2018-06-25 11:48:44.665047,AAPL,1142.53,867,B0091,S0087
2018_T00237,2018-06-26 00:50:23.306787,GOOGL,389.65,284,B0010,S0065
2018_T00259,2018-06-26 09:33:12.490452,TSLA,414.15,168,B0036,S0026
2018_T00384,2018-06-28 05:15:32.371144,AAPL,213.26,663,B0076,S0093
2018_T00194,2018-06-29 00:39:33.603319,MSFT,333.76,180,B0064,S0061
2018_T00157,2018-07-01 00:07:15.889756,AMZN,1323.43,974,B0086,S0086
2018_T00450,2018-07-01 12:24:09.908195,GOOGL,848.7,293,B0007,S0062
2018_T00133,2018-07-01 12:40:14.523284,TSLA,780.55,767,B0066,S0059
2018_T00088,2018-07-01 22:52:19.953912,TSLA,827.03,157,B0033,S0081
2018_T00240,2018-07-02 17:00:20.384424,AAPL,481.5,215,B0083,S0043
2018_T00087,2018-07-02 23:22:15.024908,TSLA,820.1,858,B0051,S0044
2018_T00017,2018-07-03 10:36:28.028170,AMZN,925.96,383,B0026,S0016
2018_T00344,2018-07-04 20:27:34.595221,TSLA,1072.32,569,B0025,S0032
2018_T00048,2018-07-05 21:02:16.422238,MSFT,289.89,542,B0098,S0009
2018_T00123,2018-07-08 22:50:19.129925,AAPL,116.76,156,B0067,S0083
2018_T00068,2018-07-09 01:30:41.351942,AMZN,316.55,496,B0059,S0027
2018_T00200,2018-07-09 06:14:33.935069,GOOGL,1353.15,61,B0091,S0097
2018_T00310,2018-07-10 09:14:00.136366,MSFT,431.44,901,B0006,S0035
2018_T00241,2018-07-10 17:31:55.699115,MSFT,1025.42,421,B0029,S0008
2018_T00281,2018-07-12 10:09:32.620896,GOOGL,1077.13,534,B0015,S0035
2018_T00423,2018-07-13 20:17:42.534237,GOOGL,636.15,304,B0003,S0077
2018_T00385,2018-07-13 21:58:16.622031,AMZN,1119.44,759,B0087,S0062
2018_T00189,2018-07-14 15:33:54.593016,TSLA,1184.97,623,B0070,S0005
2018_T00033,2018-07-14 23:31:08.630514,TSLA,770.38,744,B0087,S0046
2018_T00428,2018-07-15 18:29:46.450337,MSFT,129.0,624,B0052,S0034
2018_T00429,2018-07-22 10:49:11.960530,GOOGL,1101.2,713,B0054,S0093
2018_T00181,2018-07-23 11:58:04.473530,MSFT,1347.88,932,B0070,S0029
2018_T00144,2018-07-26 15:44:52.269691,AAPL,284.78,964,B0081,S0023
2018_T00396,2018-07-26 18:22:39.449821,TSLA,1085.87,318,B0083,S0041
2018_T00076,2018-07-27 12:30:43.895184,GOOGL,1054.87,438,B0011,S0073
2018_T00486,2018-07-28 01:20:20.521667,GOOGL,1325.98,690,B0040,S0080
2018_T00354,2018-07-28 13:15:56.336822,GOOGL,277.85,343,B0020,S0046
2018_T00101,2018-07-28 17:20:25.164976,AAPL,420.84,715,B0019,S0098
2018_T00360,2018-07-29 05:01:45.281279,MSFT,676.99,402,B0007,S0025
2018_T00302,2018-07-30 18:54:10.183564,GOOGL,904.59,445,B0065,S0040
2018_T00361,2018-07-30 21:17:14.115970,TSLA,312.26,144,B0092,S0045
2018_T00175,2018-07-31 06:34:44.663194,TSLA,1043.2,100,B0029,S0012
2018_T00138,2018-08-01 00:24:09.009257,AMZN,1433.58,679,B0083,S0081
2018_T00463,2018-08-01 18:45:51.693003,GOOGL,510.43,614,B0064,S0006
2018_T00469,2018-08-01 21:49:53.403300,GOOGL,443.96,481,B0053,S0009
2018_T00145,2018-08-04 01:54:04.091655,GOOGL,668.37,339,B0015,S0071
2018_T00066,2018-08-04 02:32:05.448835,AAPL,1273.67,187,B0018,S0030
2018_T00137,2018-08-04 07:06:29.988324,AAPL,552.94,315,B0028,S0077
2018_T00271,2018-08-04 07:36:43.143829,AAPL,671.33,373,B0032,S0071
2018_T00159,2018-08-06 18:07:04.419794,MSFT,1458.08,74,B0056,S0015
2018_T00291,2018-08-07 07:15:41.493192,TSLA,361.94,38,B0015,S0074
2018_T00171,2018-08-10 00:39:19.852915,TSLA,1229.57,326,B0073,S0069
2018_T00425,2018-08-10 08:37:10.674004,AMZN,1209.71,942,B0034,S0089
2018_T00067,2018-08-10 12:03:42.070459,GOOGL,1042.54,497,B0047,S0057
2018_T00105,2018-08-10 15:26:09.891319,AAPL,1435.88,196,B0063,S0016
2018_T00323,2018-08-10 16:37:37.043594,GOOGL,465.78,98,B0024,S0077
2018_T00057,2018-08-11 03:42:38.340258,GOOGL,1488.96,626,B0014,S0092
2018_T00372,2018-08-12 20:02:35.081831,AMZN,1266.81,187,B0057,S0096
2018_T00007,2018-08-12 20:32:29.449730,AMZN,1360.09,265,B0048,S0056
2018_T00464,2018-08-13 13:35:25.718561,TSLA,1239.64,223,B0063,S0009
2018_T00008,2018-08-14 10:07:49.196828,MSFT,1442.75,602,B0014,S0043
2018_T00474,2018-08-14 15:50:08.221781,AAPL,395.08,203,B0005,S0001
2018_T00178,2018-08-18 02:55:15.531086,MSFT,623.41,804,B0059,S0048
2018_T00441,2018-08-18 03:37:23.771682,AMZN,459.3,942,B0014,S0075
2018_T00103,2018-08-18 12:26:54.089046,AAPL,999.83,47,B0089,S0056
2018_T00377,2018-08-18 15:20:13.271709,AMZN,232.82,171,B0041,S0074
2018_T00485,2018-08-18 20:07:20.860029,TSLA,580.17,535,B0049,S0059
2018_T00060,2018-08-18 21:44:10.212346,AAPL,281.35,465,B0033,S0011
2018_T00102,2018-08-20 01:16:10.015135,AMZN,823.48,578,B0010,S0073
2018_T00274,2018-08-21 21:11:47.682133,MSFT,983.49,696,B0066,S0098
2018_T00470,2018-08-22 06:42:01.393344,TSLA,1454.96,990,B0009,S0008
2018_T00162,2018-08-22 14:30:29.905658,MSFT,1018.86,858,B0049,S0052
2018_T00494,2018-08-24 01:48:31.234679,AAPL,681.26,802,B0041,S0062
2018_T00300,2018-08-24 17:45:59.694580,MSFT,169.54,3,B0036,S0063
2018_T00409,2018-08-24 21:19:56.701641,AMZN,1327.94,952,B0039,S0016
2018_T00287,2018-08-26 02:33:25.234984,GOOGL,1147.13,699,B0023,S0013
2018_T00257,2018-08-26 06:48:40.191664,AAPL,928.62,1,B0048,S0059
2018_T00079,2018-08-26 15:20:47.369700,AAPL,1448.09,830,B0082,S0073
2018_T00149,2018-08-26 18:49:15.675285,MSFT,880.11,88,B0006,S0081
2018_T00319,2018-08-27 03:40:00.175562,MSFT,655.74,759,B0086,S0025
2018_T00183,2018-08-27 11:42:42.758862,MSFT,338.19,424,B0065,S0060
2018_T00397,2018-08-29 07:23:02.394165,GOOGL,957.96,957,B0029,S0022
2018_T00056,2018-08-29 09:51:36.950481,GOOGL,700.15,720,B0089,S0012
2018_T00245,2018-08-30 21:16:46.088271,MSFT,106.5,251,B0011,S0070
2018_T00112,2018-08-30 23:18:32.932584,AMZN,976.25,546,B0052,S0073
